日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/11/01,"724,538","57,994,477",79.80,80.20,79.70,80.20,+0.80,573
110/11/02,"1,488,327","119,337,966",80.40,80.80,79.70,80.00,-0.20,"1,010"
110/11/03,"1,178,629","94,834,909",80.00,80.80,79.90,80.70,+0.70,933
110/11/04,"1,749,417","140,060,026",80.90,80.90,79.80,79.80,-0.90,"1,597"
110/11/05,"1,417,374","112,671,850",79.80,79.90,79.10,79.60,-0.20,"1,493"
110/11/08,"1,972,567","158,047,411",80.00,80.70,79.70,80.70,+1.10,"1,229"
110/11/09,"2,093,119","168,634,821",80.70,80.90,80.10,80.80,+0.10,"1,401"
110/11/10,"3,215,401","262,143,836",80.80,81.80,80.80,81.70,+0.90,"2,295"
110/11/11,"1,081,027","87,910,553",81.60,81.60,81.10,81.50,-0.20,"1,000"
110/11/12,"1,080,774","88,007,414",81.50,81.60,81.30,81.40,-0.10,868
110/11/15,"1,789,775","146,197,934",81.50,82.00,81.30,82.00,+0.60,"1,409"
110/11/16,"2,222,466","182,581,131",82.10,82.50,81.60,82.50,+0.50,"1,616"
110/11/17,"1,554,334","127,549,418",82.50,82.50,81.80,82.00,-0.50,"1,306"
110/11/18,"2,344,046","190,066,137",82.00,82.00,80.80,81.00,-1.00,"1,596"
110/11/19,"1,537,940","124,529,239",81.10,81.40,80.70,81.40,+0.40,936
110/11/22,"1,151,060","93,809,861",81.60,81.80,81.30,81.60,+0.20,717
110/11/23,"1,511,021","122,539,071",81.50,81.70,80.80,81.10,-0.50,"1,169"
110/11/24,"1,452,556","116,985,699",80.90,81.30,80.30,80.40,-0.70,"1,109"
110/11/25,"1,565,039","125,382,370",80.40,80.50,79.90,80.20,-0.20,"1,209"
110/11/26,"1,269,175","101,446,581",80.10,80.40,79.60,79.60,-0.60,906
110/11/29,"1,308,311","103,712,557",79.20,79.80,78.70,79.60, 0.00,878
110/11/30,"2,094,673","167,271,386",79.60,80.40,79.50,79.50,-0.10,"1,066"
