日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/01/02,"2,731,108","481,034,682",175.50,178.00,174.00,175.00, 0.00,"4,185"
113/01/03,"3,469,381","610,822,915",173.00,177.50,172.50,176.00,+1.00,"2,781"
113/01/04,"4,632,014","823,820,710",176.00,179.00,175.00,179.00,+3.00,"4,228"
113/01/05,"3,667,136","659,681,612",178.50,181.50,176.50,181.00,+2.00,"5,394"
113/01/08,"2,852,406","512,888,831",180.00,181.50,178.50,179.50,-1.50,"3,106"
113/01/09,"5,209,486","953,150,182",181.00,186.00,180.00,184.00,+4.50,"4,396"
113/01/10,"4,062,513","747,336,886",183.00,185.00,182.00,185.00,+1.00,"5,553"
113/01/11,"3,446,224","629,859,306",184.50,185.50,180.50,183.00,-2.00,"3,494"
113/01/12,"2,103,052","380,773,557",181.50,183.00,180.00,180.00,-3.00,"1,784"
113/01/15,"2,832,368","517,416,382",181.50,184.00,181.50,182.00,+2.00,"1,993"
113/01/16,"4,024,198","721,666,455",180.00,181.00,175.00,181.00,-1.00,"6,547"
113/01/17,"6,964,931","1,267,578,778",179.00,183.50,179.00,182.00,+1.00,"5,565"
113/01/18,"4,215,578","765,447,680",184.00,184.50,179.00,180.00,-2.00,"7,453"
113/01/19,"4,100,250","717,610,551",178.00,179.00,172.50,174.50,-5.50,"12,453"
113/01/22,"4,578,219","792,590,493",175.50,175.50,171.50,171.50,-3.00,"5,572"
113/01/23,"5,335,036","892,622,354",171.00,171.00,165.50,167.50,-4.00,"7,501"
113/01/24,"2,513,871","422,372,885",167.50,170.00,166.00,167.50, 0.00,"2,879"
113/01/25,"2,641,957","445,280,776",166.00,170.00,166.00,168.50,+1.00,"2,432"
113/01/26,"2,790,294","466,786,190",168.00,169.00,166.00,167.50,-1.00,"2,250"
113/01/29,"2,065,776","347,818,004",168.00,169.50,167.50,168.50,+1.00,"1,749"
113/01/30,"2,878,229","480,053,347",169.50,169.50,165.50,166.50,-2.00,"2,625"
113/01/31,"2,730,181","448,569,166",166.00,166.00,163.00,164.50,-2.00,"2,630"
