日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/10/03,"1,636,801","132,251,929",82.00,82.10,80.00,80.00,-2.40,"5,301"
111/10/04,"1,424,415","115,560,837",80.70,81.80,80.60,81.20,+1.20,"1,006"
111/10/05,"2,183,404","180,932,821",81.90,83.30,81.80,82.80,+1.60,"1,560"
111/10/06,"1,255,108","104,505,756",82.90,83.60,82.90,83.00,+0.20,918
111/10/07,"1,877,684","157,020,462",83.10,84.00,83.10,84.00,+1.00,"1,114"
111/10/11,"2,699,493","218,383,578",81.10,81.60,80.40,80.40,-3.60,"3,815"
111/10/12,"1,315,184","105,968,508",80.70,81.00,80.00,80.50,+0.10,"1,391"
111/10/13,"2,218,979","177,373,791",80.50,81.00,79.20,79.30,-1.20,"1,915"
111/10/14,"1,764,094","140,899,202",80.20,80.70,79.30,79.30, 0.00,"1,398"
111/10/17,"3,030,898","241,064,984",78.70,80.20,78.30,79.90,+0.60,"1,850"
111/10/18,"2,792,497","224,574,807",81.40,81.40,79.70,79.80,-0.10,"2,032"
111/10/19,"2,374,195","190,274,157",79.90,81.20,79.60,79.60,-0.20,"1,517"
111/10/20,"4,508,625","355,990,064",78.90,79.80,78.00,79.60, 0.00,"2,225"
111/10/21,"803,044","63,818,834",79.50,80.00,78.70,79.40,-0.20,581
111/10/24,"1,059,351","85,100,789",80.70,80.80,79.80,80.30,+0.90,703
111/10/25,"1,951,679","155,760,719",80.80,80.80,79.20,79.20,-1.10,"1,471"
111/10/26,"1,311,034","103,751,268",79.70,79.70,78.70,79.20, 0.00,"1,056"
111/10/27,"1,167,745","93,042,939",79.30,80.20,79.30,79.70,+0.50,704
111/10/28,"971,750","76,894,902",79.60,80.00,78.90,79.00,-0.70,566
111/10/31,"1,834,126","147,091,429",79.30,80.80,79.30,80.10,+1.10,"1,047"
