日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/01/02,"1,757,589","269,545,685",151.50,154.50,151.50,153.50,+1.50,"1,349"
114/01/03,"1,993,566","304,043,753",154.00,154.00,151.50,152.50,-1.00,"1,399"
114/01/06,"2,339,333","362,285,327",155.00,156.00,154.00,154.00,+1.50,"2,296"
114/01/07,"1,614,929","247,188,470",155.00,155.50,152.00,152.00,-2.00,"1,343"
114/01/08,"6,231,930","996,346,968",153.50,163.50,153.50,161.50,+9.50,"5,300"
114/01/09,"4,085,565","658,288,819",162.00,163.00,159.00,159.00,-2.50,"5,167"
114/01/10,"3,257,899","517,554,711",159.00,161.00,157.50,157.50,-1.50,"2,636"
114/01/13,"2,631,776","407,975,274",157.50,158.50,153.50,153.50,-4.00,"2,795"
114/01/14,"2,024,839","311,684,905",154.00,155.50,152.50,153.50, 0.00,"1,493"
114/01/15,"1,918,000","294,117,310",154.00,156.00,152.00,152.00,-1.50,"1,773"
114/01/16,"2,979,259","457,637,111",154.50,155.50,152.00,152.00, 0.00,"2,200"
114/01/17,"2,858,123","433,122,920",153.00,153.50,150.00,150.00,-2.00,"2,224"
114/01/20,"1,060,416","160,281,565",151.00,152.50,150.50,150.50,+0.50,"1,196"
114/01/21,"1,169,503","176,750,009",150.50,153.00,150.50,150.50, 0.00,"1,199"
114/01/22,"1,827,836","279,221,508",151.00,154.00,151.00,153.00,+2.50,"1,632"
