日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/05/03,"2,526,524","213,635,501",84.50,85.00,84.00,84.60,+0.10,"1,692"
110/05/04,"5,560,852","460,081,003",84.40,84.60,81.40,83.40,-1.20,"3,213"
110/05/05,"5,199,534","424,398,096",83.00,83.30,80.60,80.70,-2.70,"3,589"
110/05/06,"2,362,805","192,051,282",81.00,82.00,80.70,80.70, 0.00,"1,740"
110/05/07,"7,149,236","608,708,844",84.40,86.60,83.90,84.90,+4.20,"4,721"
110/05/10,"5,621,694","468,328,859",85.10,85.20,82.10,82.20,-2.70,"4,103"
110/05/11,"6,658,082","533,677,943",81.40,81.50,79.30,79.30,-2.90,"4,939"
110/05/12,"10,300,142","825,403,940",79.00,82.00,78.50,80.40,+1.10,"6,815"
110/05/13,"6,290,660","497,202,720",79.90,80.80,77.00,79.20,-1.20,"4,516"
110/05/14,"4,610,475","366,622,390",79.20,80.40,78.90,79.10,-0.10,"3,210"
110/05/17,"4,698,440","365,277,196",76.20,79.80,76.20,78.20,-0.90,"3,277"
110/05/18,"4,644,325","365,076,725",77.70,79.60,77.60,79.00,+0.80,"3,460"
110/05/19,"4,790,972","375,756,780",78.90,79.40,77.80,78.00,-1.00,"3,170"
110/05/20,"4,385,034","344,826,387",78.40,79.80,78.00,78.90,+0.90,"2,466"
110/05/21,"5,793,183","455,425,673",79.40,80.50,77.80,78.50,-0.40,"3,502"
110/05/24,"9,309,493","726,283,356",78.00,78.80,77.40,77.40,-1.10,"4,397"
110/05/25,"8,281,602","648,047,775",77.80,79.20,77.70,77.90,+0.50,"3,835"
110/05/26,"12,243,963","937,177,652",77.90,77.90,75.90,76.30,-1.60,"6,979"
110/05/27,"77,164,240","5,896,182,349",76.10,77.50,75.90,76.40,+0.10,"11,076"
110/05/28,"13,368,954","1,034,359,863",77.20,78.00,76.70,77.40,+1.00,"7,340"
110/05/31,"5,990,820","465,728,324",78.00,78.20,77.40,77.80,+0.40,"4,469"
