日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"2,135,026","172,399,325",80.80,81.60,80.00,81.20,-0.40,"1,172"
111/09/02,"770,866","62,564,810",81.30,81.50,81.00,81.10,-0.10,467
111/09/05,"2,602,478","207,900,417",81.20,81.30,79.40,79.70,-1.40,"2,041"
111/09/06,"2,036,370","161,895,312",80.20,80.20,79.20,79.50,-0.20,"1,617"
111/09/07,"1,976,446","155,510,106",79.60,79.70,78.20,78.60,-0.90,"1,786"
111/09/08,"3,273,711","264,091,708",78.90,81.70,78.40,81.70,+3.10,"2,570"
111/09/12,"1,240,941","101,011,078",82.40,82.50,80.80,81.20,-0.50,"1,296"
111/09/13,"1,220,231","100,172,782",81.60,82.60,81.60,81.90,+0.70,986
111/09/14,"1,748,227","141,302,296",81.00,81.30,80.30,81.10,-0.80,"1,476"
111/09/15,"1,652,524","134,926,439",81.00,82.00,81.00,81.60,+0.50,"1,125"
111/09/16,"5,359,118","441,410,589",81.50,83.80,80.60,83.80,+2.20,"2,434"
111/09/19,"3,920,073","320,588,641",82.50,83.00,81.10,81.90,-1.90,"2,061"
111/09/20,"5,035,749","418,991,257",82.40,83.80,82.10,83.80,+1.90,"2,186"
111/09/21,"4,572,543","380,224,107",83.80,83.80,82.50,83.30,-0.50,"2,378"
111/09/22,"4,184,220","349,135,940",82.50,83.80,81.80,83.80,+0.50,"1,705"
111/09/23,"1,277,676","106,580,323",83.80,83.90,83.00,83.10,-0.70,898
111/09/26,"2,332,765","193,405,785",82.60,83.40,82.20,82.30,-0.80,"1,830"
111/09/27,"1,350,471","111,325,638",82.50,83.10,81.90,81.90,-0.40,"1,997"
111/09/28,"1,620,504","132,258,911",82.20,82.80,81.10,81.20,-0.70,"1,216"
111/09/29,"4,359,312","363,988,714",82.30,84.30,81.60,83.40,+2.20,"3,533"
111/09/30,"2,091,727","173,078,659",82.80,83.60,82.20,82.40,-1.00,"1,516"
