日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/05/02,"13,425,230","4,665,197,325",339.50,356.00,337.00,354.00,+20.50,"12,654"
114/05/05,"10,878,687","3,890,748,919",364.00,364.00,352.50,358.00,+4.00,"10,162"
114/05/06,"7,948,677","2,849,956,375",355.00,363.00,353.00,359.00,+1.00,"6,746"
114/05/07,"7,876,563","2,855,932,458",360.00,368.00,359.50,363.50,+4.50,"6,522"
114/05/08,"9,971,284","3,691,103,182",363.00,375.00,362.50,372.00,+8.50,"9,697"
114/05/09,"9,848,583","3,683,508,681",377.50,378.00,370.50,374.00,+2.00,"8,148"
114/05/12,"4,737,810","1,763,231,361",375.00,375.50,368.00,370.00,-4.00,"6,096"
114/05/13,"7,787,017","2,883,771,625",376.00,378.00,367.50,368.00,-2.00,"8,340"
114/05/14,"10,240,371","3,806,432,257",369.50,375.00,369.50,372.00,+4.00,"7,234"
114/05/15,"5,816,005","2,157,369,149",374.00,376.00,368.00,370.50,-1.50,"6,028"
114/05/16,"4,417,699","1,631,729,611",367.00,372.00,364.00,371.00,+0.50,"4,643"
114/05/19,"4,173,391","1,523,421,661",367.00,369.00,362.00,363.00,-8.00,"6,304"
114/05/20,"4,476,672","1,634,538,598",361.00,368.50,361.00,365.50,+2.50,"3,842"
114/05/21,"6,573,468","2,462,859,297",369.00,379.00,366.50,378.50,+13.00,"7,694"
114/05/22,"7,088,787","2,678,541,656",376.50,383.50,372.50,378.00,-0.50,"6,851"
114/05/23,"5,335,463","2,003,262,147",378.00,380.50,372.00,373.50,-4.50,"5,830"
