日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/09/02,"7,413,924","2,930,876,894",405.00,405.00,392.00,394.50,-5.00,"6,906"
113/09/03,"6,066,872","2,390,909,808",394.50,397.00,392.00,392.50,-2.00,"5,660"
113/09/04,"13,226,059","4,932,389,359",372.50,379.00,364.00,372.00,-20.50,"19,108"
113/09/05,"8,221,395","3,079,740,903",375.00,381.00,368.50,369.00,-3.00,"9,490"
113/09/06,"7,832,985","2,930,851,663",370.50,377.00,369.00,375.50,+6.50,"6,058"
113/09/09,"9,876,385","3,578,522,122",359.00,366.00,358.50,362.50,-13.00,"13,221"
113/09/10,"7,432,986","2,740,976,967",366.50,371.50,365.50,369.00,+6.50,"6,731"
113/09/11,"8,514,514","3,099,968,272",365.00,369.00,360.50,364.50,-4.50,"7,909"
113/09/12,"9,317,959","3,586,272,820",377.00,389.50,376.00,389.00,+24.50,"10,463"
113/09/13,"4,880,751","1,883,460,583",392.50,392.50,382.00,385.00,-4.00,"5,738"
113/09/16,"4,104,019","1,577,292,676",385.00,389.00,381.00,385.50,+0.50,"3,968"
113/09/18,"9,165,277","3,489,755,635",381.00,385.00,376.50,380.00,-5.50,"7,338"
113/09/19,"7,321,703","2,841,151,137",382.50,391.50,382.50,391.50,+11.50,"7,012"
113/09/20,"9,377,882","3,656,363,310",395.00,397.50,387.00,387.00,-4.50,"7,437"
113/09/23,"5,102,479","1,997,787,898",392.50,393.50,389.00,390.50,+3.50,"4,436"
113/09/24,"3,933,449","1,546,680,723",390.50,397.00,387.00,397.00,+6.50,"4,926"
113/09/25,"8,739,750","3,482,627,343",395.00,401.50,395.00,398.00,+1.00,"9,129"
113/09/26,"7,688,086","3,052,648,330",394.00,399.00,394.00,396.00,-2.00,"7,114"
113/09/27,"10,223,004","4,098,055,175",398.00,404.00,397.50,400.00,+4.00,"8,959"
113/09/30,"8,858,681","3,422,312,606",389.50,395.00,380.50,380.50,-19.50,"11,650"
