日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/08/01,"22,778,657","9,628,929,129",423.00,427.00,415.00,424.00,+9.50,"20,531"
113/08/02,"21,987,561","8,698,757,427",392.50,405.00,389.00,390.00,-34.00,"29,724"
113/08/05,"22,994,417","8,103,077,855",351.00,360.00,351.00,351.00,-39.00,"28,524"
113/08/06,"23,043,045","8,430,519,672",370.00,377.00,347.00,373.00,+22.00,"22,661"
113/08/07,"15,361,655","5,840,586,742",375.00,389.00,373.50,379.50,+6.50,"18,131"
113/08/08,"14,078,142","5,345,701,402",380.00,386.50,373.50,377.00,-2.50,"13,895"
113/08/09,"15,005,116","5,873,165,523",383.50,397.50,383.50,387.50,+10.50,"14,553"
113/08/12,"13,576,313","5,451,848,512",404.00,407.00,395.00,399.00,+11.50,"13,735"
113/08/13,"6,290,770","2,515,526,731",405.50,406.00,396.00,399.50,+0.50,"8,340"
113/08/14,"9,198,697","3,747,618,985",405.00,412.50,402.50,409.00,+9.50,"10,308"
113/08/15,"7,347,294","3,007,453,973",413.50,413.50,406.00,409.00, 0.00,"7,268"
113/08/16,"9,200,703","3,794,986,221",416.00,417.00,409.00,411.00,+2.00,"8,677"
113/08/19,"6,665,051","2,710,403,000",407.00,410.50,404.00,404.50,-6.50,"7,959"
113/08/20,"5,780,027","2,343,303,303",408.00,412.00,402.00,402.50,-2.00,"7,155"
113/08/21,"11,486,554","4,599,195,145",399.00,407.00,397.00,400.00,-2.50,"9,721"
113/08/22,"4,430,450","1,778,159,390",400.00,403.50,399.50,402.00,+2.00,"4,338"
113/08/23,"4,649,801","1,864,081,575",400.00,403.00,396.50,402.00, 0.00,"4,695"
113/08/26,"6,503,974","2,589,800,264",405.00,408.00,394.00,395.00,-7.00,"8,294"
113/08/27,"3,192,222","1,266,877,074",391.00,400.00,390.50,400.00,+5.00,"4,015"
113/08/28,"3,159,735","1,259,870,092",400.00,400.50,394.50,400.50,+0.50,"3,898"
113/08/29,"3,944,898","1,562,255,403",394.00,400.00,392.50,397.50,-3.00,"5,282"
113/08/30,"10,063,809","4,032,866,394",403.00,405.50,399.50,399.50,+2.00,"4,994"
