日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/11/01,"522,002","7,074,526",13.25,13.90,13.20,13.50,+0.35,196
111/11/02,"939,111","13,349,835",13.70,14.75,13.50,14.35,+0.85,396
111/11/03,"528,119","7,428,775",14.10,14.40,13.75,14.00,-0.35,232
111/11/04,"434,307","6,157,700",14.25,14.40,13.95,14.05,+0.05,181
111/11/07,"283,005","4,034,570",14.45,14.50,14.15,14.20,+0.15,126
111/11/08,"652,341","9,588,927",14.20,15.10,14.20,14.55,+0.35,307
111/11/09,"433,642","6,384,623",15.15,15.15,14.55,14.55, 0.00,237
111/11/10,"371,661","5,242,132",14.55,14.55,13.90,14.00,-0.55,159
111/11/11,"717,350","10,478,751",14.70,14.90,14.25,14.55,+0.55,242
111/11/14,"219,388","3,195,160",14.80,14.80,14.40,14.55, 0.00,110
111/11/15,"521,517","7,846,290",15.00,15.50,14.70,15.25,+0.70,260
111/11/16,"1,415,527","22,456,916",15.50,16.40,15.35,16.05,+0.80,607
111/11/17,"996,961","16,275,938",16.40,16.50,16.10,16.35,+0.30,352
111/11/18,"785,608","12,896,032",16.35,16.70,16.15,16.20,-0.15,310
111/11/21,"530,470","8,505,253",16.20,16.20,15.80,15.95,-0.25,215
111/11/22,"780,386","12,456,537",15.90,16.10,15.65,15.70,-0.25,229
111/11/23,"405,140","6,538,194",16.20,16.25,15.90,16.10,+0.40,183
111/11/24,"294,026","4,760,621",16.50,16.50,16.10,16.25,+0.15,115
111/11/25,"905,108","15,012,378",16.30,16.90,16.30,16.50,+0.25,356
111/11/28,"489,479","8,093,586",16.50,16.70,16.20,16.60,+0.10,195
111/11/29,"688,821","11,636,231",16.45,17.10,16.45,16.70,+0.10,284
111/11/30,"468,123","7,755,348",16.80,16.80,16.35,16.50,-0.20,206
