日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/01/03,"1,169,201","13,610,798",12.00,12.00,11.45,11.50,-0.40,482
111/01/04,"1,013,104","11,516,783",11.45,11.50,11.25,11.35,-0.15,474
111/01/05,"938,119","10,654,536",11.35,11.55,11.25,11.25,-0.10,380
111/01/06,"849,317","9,477,699",11.20,11.30,11.10,11.10,-0.15,333
111/01/07,"1,819,224","19,580,930",11.35,11.35,10.45,10.65,-0.45,738
111/01/10,"428,051","4,560,964",10.50,10.75,10.50,10.60,-0.05,213
111/01/11,"983,495","10,183,386",10.55,10.60,10.00,10.25,-0.35,423
111/01/12,"1,130,746","11,450,481",10.55,10.55,10.00,10.20,-0.05,425
111/01/13,"367,672","3,741,642",10.20,10.35,10.10,10.15,-0.05,161
111/01/14,"1,345,540","13,231,548",10.10,10.10,9.68,10.00,-0.15,598
111/01/17,"597,032","6,085,854",10.05,10.45,9.99,10.40,+0.40,234
111/01/18,"329,422","3,439,428",10.40,10.50,10.30,10.40, 0.00,153
111/01/19,"527,019","5,577,700",10.40,10.80,10.40,10.60,+0.20,278
111/01/20,"398,692","4,180,916",10.60,10.65,10.40,10.45,-0.15,221
111/01/21,"347,084","3,554,456",10.35,10.45,10.20,10.20,-0.25,168
111/01/24,"322,533","3,282,009",10.10,10.35,10.00,10.20, 0.00,149
111/01/25,"433,659","4,385,905",10.35,10.35,10.05,10.05,-0.15,177
111/01/26,"260,002","2,635,570",10.15,10.25,10.05,10.15,+0.10,98
