日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/06/01,"1,684,097","47,393,467",28.00,28.25,27.95,28.15,+0.15,863
111/06/02,"1,210,178","33,901,089",28.05,28.10,27.95,28.00,-0.15,624
111/06/06,"1,305,121","36,453,949",28.05,28.05,27.80,27.85,-0.15,785
111/06/07,"1,074,957","30,053,292",27.75,28.10,27.70,28.00,+0.15,596
111/06/08,"1,019,800","28,663,987",28.15,28.15,28.00,28.10,+0.10,628
111/06/09,"949,517","26,598,736",28.00,28.15,27.90,28.00,-0.10,621
111/06/10,"1,910,450","53,750,534",28.00,28.30,27.85,28.20,+0.20,"1,166"
111/06/13,"1,859,566","51,805,530",27.75,28.05,27.75,27.90,-0.30,"1,147"
111/06/14,"1,688,157","46,729,879",27.80,27.90,27.50,27.90, 0.00,944
111/06/15,"1,650,403","46,329,224",27.85,28.20,27.85,28.10,+0.20,"1,061"
111/06/16,"1,734,501","48,646,273",28.20,28.30,27.65,27.65,-0.45,751
111/06/17,"3,114,644","86,558,310",27.60,27.95,27.45,27.90,+0.25,"1,209"
111/06/20,"2,590,522","71,116,668",28.10,28.10,27.05,27.20,-0.70,"1,298"
111/06/21,"10,925,436","312,691,635",27.70,28.90,27.45,28.70,+1.50,"6,003"
111/06/22,"4,401,836","125,627,345",28.50,28.90,28.25,28.35,-0.35,"2,574"
111/06/23,"3,407,998","96,570,852",28.45,28.70,28.00,28.20,-0.15,"2,220"
111/06/24,"2,097,750","59,745,575",28.25,28.60,28.25,28.45,+0.25,"1,396"
111/06/27,"3,088,396","88,672,055",28.65,28.80,28.55,28.80,+0.35,"1,867"
111/06/28,"1,425,070","40,628,790",28.80,28.80,28.30,28.35,-0.45,937
111/06/29,"1,769,495","49,691,200",28.25,28.25,28.00,28.10,-0.25,"1,088"
111/06/30,"2,880,834","79,324,324",28.00,28.00,27.30,27.45,-0.65,"1,748"
