日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/02/03,"92,734,657","6,501,598,114",69.30,72.40,67.00,71.50,-1.50,"50,671"
114/02/04,"68,689,499","4,772,107,072",71.70,71.80,67.10,68.40,-3.10,"38,068"
114/02/05,"52,757,582","3,696,822,913",69.00,71.40,68.60,69.00,+0.60,"28,681"
114/02/06,"29,052,822","2,026,050,968",70.40,70.90,69.20,69.50,+0.50,"18,434"
114/02/07,"110,438,984","8,143,453,277",69.80,76.30,69.00,75.40,+5.90,"62,465"
114/02/10,"50,082,896","3,712,748,692",75.00,75.40,73.20,73.80,-1.60,"36,960"
114/02/11,"122,631,672","9,438,962,197",75.10,79.30,74.30,77.50,+3.70,"73,042"
114/02/12,"91,941,060","6,952,262,485",77.50,77.70,74.10,74.10,-3.40,"54,785"
114/02/13,"46,713,383","3,452,199,978",74.20,75.20,73.00,73.20,-0.90,"29,085"
114/02/14,"37,858,144","2,727,635,801",73.50,73.60,71.20,71.40,-1.80,"24,628"
114/02/17,"28,256,918","2,042,567,582",71.90,73.30,71.60,71.70,+0.30,"17,098"
114/02/18,"19,558,362","1,416,477,668",72.00,72.90,71.80,72.50,+0.80,"11,689"
114/02/19,"36,220,718","2,656,009,212",72.90,74.50,72.10,72.50, 0.00,"22,519"
114/02/20,"21,326,287","1,541,058,165",72.80,73.30,71.60,71.60,-0.90,"12,690"
114/02/21,"12,563,699","905,069,108",71.50,72.70,71.50,72.20,+0.60,"8,331"
114/02/24,"15,006,191","1,081,893,303",71.50,72.90,71.00,72.20, 0.00,"10,328"
114/02/25,"25,353,726","1,790,761,779",71.60,71.80,70.00,70.00,-2.20,"18,165"
114/02/26,"11,039,640","778,560,481",69.50,71.20,69.40,70.70,+0.70,"7,257"
114/02/27,"14,594,292","1,034,629,551",71.10,71.80,70.30,70.30,-0.40,"11,668"
