日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/01/04,"4,026,844","118,777,696",29.55,29.65,29.40,29.50, 0.00,"1,989"
110/01/05,"4,043,552","119,295,736",29.50,29.60,29.40,29.60,+0.10,"1,913"
110/01/06,"7,248,900","214,568,356",29.75,29.95,29.30,29.40,-0.20,"3,287"
110/01/07,"3,979,302","117,185,125",29.50,29.60,29.35,29.40, 0.00,"1,821"
110/01/08,"5,793,985","169,960,816",29.45,29.45,29.20,29.40, 0.00,"2,553"
110/01/11,"10,430,233","312,894,757",29.60,30.35,29.60,30.15,+0.75,"5,021"
110/01/12,"6,731,078","201,135,546",30.20,30.30,29.65,29.80,-0.35,"3,293"
110/01/13,"4,914,109","146,686,230",29.95,30.00,29.75,29.85,+0.05,"2,357"
110/01/14,"7,953,503","238,765,604",29.95,30.20,29.85,30.05,+0.20,"3,250"
110/01/15,"10,280,554","309,144,573",30.35,30.40,29.75,29.85,-0.20,"4,173"
110/01/18,"4,243,452","125,927,756",30.00,30.05,29.20,29.90,+0.05,"2,175"
110/01/19,"4,421,182","132,315,698",29.90,30.15,29.75,29.80,-0.10,"2,029"
110/01/20,"6,774,182","198,973,304",29.75,29.75,29.15,29.15,-0.65,"3,612"
110/01/21,"4,423,963","129,380,940",29.20,29.45,29.10,29.20,+0.05,"2,263"
110/01/22,"3,067,832","89,530,852",29.20,29.30,29.10,29.30,+0.10,"1,761"
110/01/25,"3,614,143","106,289,623",29.30,29.55,29.25,29.50,+0.20,"1,861"
110/01/26,"2,758,969","81,212,899",29.55,29.70,29.25,29.35,-0.15,"1,533"
110/01/27,"4,180,351","120,409,720",29.45,29.60,29.35,29.45,+0.10,"1,492"
110/01/28,"3,427,048","100,322,695",29.30,29.40,29.15,29.30,-0.15,"1,792"
110/01/29,"4,479,120","130,565,583",29.35,29.40,29.00,29.10,-0.20,"2,338"
