日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/05/03,"1,556,198","43,414,657",27.75,28.00,27.70,27.95,+0.20,906
111/05/04,"1,703,025","47,773,136",28.00,28.20,27.90,28.00,+0.05,"1,050"
111/05/05,"2,774,086","78,159,158",28.20,28.35,28.05,28.25,+0.25,"1,406"
111/05/06,"2,786,628","77,703,911",27.90,28.05,27.60,27.85,-0.40,"1,560"
111/05/09,"2,276,689","62,771,976",27.70,27.80,27.50,27.50,-0.35,"1,430"
111/05/10,"3,915,328","105,615,970",27.05,27.20,26.70,27.15,-0.35,"1,797"
111/05/11,"4,675,261","125,197,751",27.15,27.25,26.55,26.65,-0.50,"2,134"
111/05/12,"4,904,123","128,689,698",26.50,26.60,26.00,26.15,-0.50,"2,194"
111/05/13,"3,089,963","81,742,997",26.25,26.75,26.20,26.55,+0.40,"1,755"
111/05/16,"2,815,838","75,488,664",26.80,27.15,26.50,26.85,+0.30,"1,813"
111/05/17,"1,790,958","48,363,642",26.90,27.15,26.75,27.05,+0.20,"1,272"
111/05/18,"1,961,887","53,321,806",27.00,27.40,26.95,27.20,+0.15,"1,283"
111/05/19,"1,796,547","48,204,830",26.80,27.05,26.65,26.90,-0.30,"1,008"
111/05/20,"1,622,282","43,955,204",27.00,27.25,26.90,27.10,+0.20,"1,000"
111/05/23,"2,671,117","73,578,160",27.40,27.75,27.25,27.60,+0.50,"1,432"
111/05/24,"1,447,238","39,843,109",27.45,27.70,27.40,27.45,-0.15,970
111/05/25,"1,521,216","41,822,940",27.50,27.65,27.25,27.55,+0.10,"1,039"
111/05/26,"1,015,543","27,935,706",27.65,27.65,27.35,27.50,-0.05,712
111/05/27,"1,169,478","32,276,721",27.55,27.70,27.50,27.60,+0.10,778
111/05/30,"1,624,803","45,239,029",27.70,27.95,27.65,27.85,+0.25,958
111/05/31,"2,206,075","61,638,373",27.90,28.05,27.70,28.00,+0.15,779
