日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/12/01,"3,370,311","100,936,247",29.90,30.10,29.75,29.95,+0.20,"1,975"
111/12/02,"1,624,306","48,677,689",29.90,30.10,29.90,29.95, 0.00,926
111/12/05,"2,828,664","84,322,809",30.00,30.00,29.65,29.70,-0.25,"1,649"
111/12/06,"3,467,407","102,072,290",29.70,29.70,29.20,29.20,-0.50,"1,622"
111/12/07,"2,260,440","65,660,553",29.25,29.40,28.80,29.00,-0.20,"1,090"
111/12/08,"816,944","23,784,356",29.00,29.25,28.90,29.20,+0.20,577
111/12/09,"995,946","29,140,764",29.30,29.40,29.20,29.30,+0.10,531
111/12/12,"970,025","28,386,212",29.25,29.50,29.00,29.45,+0.15,677
111/12/13,"1,661,644","49,071,767",29.50,29.65,29.30,29.65,+0.20,"1,012"
111/12/14,"2,740,274","81,423,129",29.75,29.95,29.50,29.75,+0.10,"1,499"
111/12/15,"915,108","27,116,207",29.40,29.75,29.40,29.70,-0.05,682
111/12/16,"4,413,280","130,238,782",29.30,29.70,29.15,29.40,-0.30,"2,101"
111/12/19,"8,139,623","243,593,509",29.45,30.05,29.35,29.75,+0.35,"4,210"
111/12/20,"6,559,049","196,775,680",29.95,30.40,29.60,29.60,-0.15,"3,791"
111/12/21,"3,184,393","95,165,482",29.75,30.00,29.75,29.75,+0.15,"1,882"
111/12/22,"3,559,529","106,399,999",30.10,30.10,29.75,29.75, 0.00,"2,154"
111/12/23,"1,384,460","40,893,923",29.60,29.70,29.45,29.70,-0.05,829
111/12/26,"800,040","23,655,690",29.65,29.70,29.50,29.55,-0.15,515
111/12/27,"616,865","18,268,124",29.70,29.75,29.50,29.60,+0.05,439
111/12/28,"1,400,515","40,998,172",29.50,29.50,29.10,29.15,-0.45,948
111/12/29,"3,186,554","93,789,712",29.00,29.85,28.80,29.70,+0.55,"2,102"
111/12/30,"4,847,158","144,644,225",29.70,30.10,29.50,29.50,-0.20,"2,492"
