日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/11/01,"4,590,085","169,724,776",37.15,37.25,36.75,36.90,+0.15,"2,725"
112/11/02,"7,839,053","298,230,834",37.90,38.55,37.60,37.90,+1.00,"4,086"
112/11/03,"5,600,454","214,433,313",38.30,38.65,38.00,38.10,+0.20,"3,067"
112/11/06,"5,310,210","205,187,774",38.60,38.85,38.40,38.70,+0.60,"2,941"
112/11/07,"4,530,656","175,017,031",38.70,38.85,38.25,38.80,+0.10,"2,946"
112/11/08,"12,833,537","505,424,559",38.90,39.90,38.90,39.10,+0.30,"7,192"
112/11/09,"5,497,126","214,165,355",39.30,39.40,38.75,38.85,-0.25,"3,379"
112/11/10,"9,154,652","360,882,021",38.80,39.75,38.80,39.50,+0.65,"4,666"
112/11/13,"11,518,332","454,342,591",39.85,40.05,38.75,39.70,+0.20,"6,169"
112/11/14,"7,842,591","313,289,134",39.95,40.25,39.75,39.85,+0.15,"4,357"
112/11/15,"19,436,156","763,952,559",40.25,40.35,38.50,38.70,-1.15,"10,356"
112/11/16,"6,730,717","263,368,254",38.70,39.40,38.70,39.30,+0.60,"3,744"
112/11/17,"18,761,384","754,376,707",39.30,41.10,39.10,40.90,+1.60,"8,965"
112/11/20,"16,227,560","664,679,970",41.05,41.40,40.40,41.20,+0.30,"8,503"
112/11/21,"27,461,907","1,151,763,460",41.60,42.35,41.35,42.20,+1.00,"13,568"
112/11/22,"20,986,447","860,053,071",41.70,41.70,40.65,40.75,-1.45,"11,810"
112/11/23,"15,487,763","638,431,773",40.80,41.90,40.70,40.90,+0.15,"7,858"
112/11/24,"14,742,740","589,613,651",40.60,40.70,39.70,39.75,-1.15,"8,594"
112/11/27,"13,964,235","542,874,741",40.00,40.00,38.20,38.25,-1.50,"7,514"
112/11/28,"6,044,230","235,308,422",38.50,39.30,38.35,39.30,+1.05,"3,707"
112/11/29,"8,005,484","317,212,965",39.10,39.90,39.10,39.85,+0.55,"4,621"
112/11/30,"10,106,997","404,253,289",39.90,40.35,39.40,40.20,+0.35,"5,080"
