日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/02/07,"2,881,772","94,533,577",32.55,33.05,32.55,33.00,+0.70,"1,801"
111/02/08,"2,667,525","89,130,566",33.25,33.55,33.20,33.50,+0.50,"1,612"
111/02/09,"2,764,853","92,910,013",33.55,33.80,33.40,33.75,+0.25,"1,717"
111/02/10,"3,261,935","109,647,064",33.85,33.90,33.45,33.70,-0.05,"1,896"
111/02/11,"3,147,929","105,935,023",33.65,33.75,33.50,33.75,+0.05,"1,622"
111/02/14,"4,913,866","165,402,059",33.65,33.90,33.30,33.90,+0.15,"2,819"
111/02/15,"7,849,835","267,367,854",34.00,34.30,33.70,33.75,-0.15,"4,127"
111/02/16,"4,490,495","152,903,148",34.10,34.25,33.90,34.00,+0.25,"2,276"
111/02/17,"5,529,987","188,797,926",34.10,34.30,33.95,34.00, 0.00,"2,858"
111/02/18,"3,094,724","104,891,472",33.65,34.05,33.65,33.95,-0.05,"2,401"
111/02/21,"9,259,590","318,362,940",33.90,34.75,33.90,34.45,+0.50,"4,608"
111/02/22,"6,817,150","231,416,177",34.30,34.30,33.70,33.95,-0.50,"3,633"
111/02/23,"4,627,751","158,306,348",33.90,34.40,33.90,34.30,+0.35,"2,528"
111/02/24,"6,023,602","203,625,772",34.10,34.15,33.55,33.70,-0.60,"3,499"
111/02/25,"4,936,024","166,178,375",33.95,34.00,33.50,33.55,-0.15,"2,571"
