日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/04/01,"9,837,292","555,010,757",56.00,57.10,55.50,56.70,+1.60,"6,259"
114/04/02,"18,410,745","1,067,456,040",57.10,59.20,56.20,58.20,+1.50,"10,301"
114/04/07,"854,048","44,751,993",52.40,52.40,52.40,52.40,-5.80,"1,047"
114/04/08,"12,791,789","604,423,296",47.20,48.25,47.20,47.20,-5.20,"7,020"
114/04/09,"44,364,472","1,945,850,815",43.50,46.70,42.50,42.95,-4.25,"20,904"
114/04/10,"4,151,330","195,942,731",47.20,47.20,47.20,47.20,+4.25,"1,335"
114/04/11,"44,419,593","2,170,906,162",46.50,50.80,45.25,50.80,+3.60,"27,685"
114/04/14,"35,800,098","1,862,415,308",52.00,53.80,50.60,51.30,+0.50,"19,091"
114/04/15,"15,085,007","788,009,293",51.80,52.80,51.40,52.50,+1.20,"10,498"
114/04/16,"11,904,365","613,278,658",52.00,52.40,50.90,51.20,-1.30,"7,538"
114/04/17,"16,461,973","828,570,855",50.10,51.00,49.50,50.30,-0.90,"8,377"
114/04/18,"9,488,215","478,764,254",50.80,51.00,50.10,50.40,+0.10,"4,601"
114/04/21,"9,765,335","485,920,149",50.60,50.80,49.10,49.20,-1.20,"5,630"
114/04/22,"8,356,089","406,794,130",48.55,49.35,48.20,48.35,-0.85,"5,313"
114/04/23,"8,583,857","428,328,718",49.80,50.30,49.40,49.90,+1.55,"5,272"
114/04/24,"8,757,828","441,305,372",50.50,50.90,49.80,50.40,+0.50,"5,201"
114/04/25,"10,073,378","520,080,061",51.90,52.30,51.20,51.40,+1.00,"6,361"
114/04/28,"6,268,045","325,597,660",51.80,52.40,51.50,52.00,+0.60,"4,320"
114/04/29,"8,572,333","452,041,287",52.30,53.40,51.80,53.20,+1.20,"6,273"
114/04/30,"14,192,120","755,715,586",54.00,54.20,52.40,52.50,-0.70,"8,233"
