日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/03/03,"1,813,722","990,660,113",550.00,550.00,542.00,547.00,+2.00,"2,479"
114/03/04,"3,326,128","1,790,887,559",538.00,543.00,534.00,540.00,-7.00,"4,147"
114/03/05,"1,741,158","952,920,578",542.00,551.00,540.00,545.00,+5.00,"2,102"
114/03/06,"1,468,312","799,969,235",545.00,547.00,544.00,544.00,-1.00,"2,126"
114/03/07,"1,797,308","981,687,176",547.00,550.00,544.00,544.00, 0.00,"2,254"
114/03/10,"1,660,581","904,239,796",548.00,548.00,542.00,542.00,-2.00,"2,063"
114/03/11,"4,020,147","2,160,264,945",534.00,545.00,531.00,534.00,-8.00,"3,463"
114/03/12,"3,017,339","1,638,703,574",539.00,547.00,539.00,544.00,+10.00,"2,876"
114/03/13,"2,120,917","1,159,462,539",546.00,550.00,544.00,544.00, 0.00,"2,302"
114/03/14,"2,748,949","1,484,874,625",545.00,545.00,535.00,539.00,-5.00,"2,945"
114/03/17,"1,196,687","649,602,450",542.00,546.00,540.00,540.00,+1.00,"1,620"
114/03/18,"1,233,446","673,123,096",544.00,547.00,544.00,545.00,+5.00,"1,952"
114/03/19,"2,908,602","1,600,503,360",546.00,559.00,540.00,540.00,-5.00,"3,993"
114/03/20,"1,550,367","852,009,213",547.00,553.00,542.00,551.00,+11.00,"2,335"
114/03/21,"2,148,627","1,188,502,395",551.00,555.00,549.00,554.00,+3.00,"2,107"
114/03/24,"2,170,961","1,207,223,992",555.00,558.00,553.00,556.00,+2.00,"2,935"
114/03/25,"2,490,200","1,392,859,351",560.00,565.00,553.00,559.00,+3.00,"3,519"
114/03/26,"1,180,646","658,846,750",560.00,560.00,556.00,558.00,-1.00,"2,930"
114/03/27,"3,241,313","1,809,965,446",553.00,561.00,550.00,561.00,+3.00,"4,201"
114/03/28,"3,541,867","1,980,182,101",555.00,562.00,552.00,560.00,-1.00,"3,859"
114/03/31,"4,534,353","2,499,403,885",551.00,557.00,545.00,545.00,-15.00,"4,997"
