日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/11/01,"11,717,538","482,915,036",41.70,41.75,40.70,41.45,-0.85,"6,274"
113/11/04,"19,083,966","769,316,339",41.25,41.40,39.90,40.20,-1.25,"10,427"
113/11/05,"11,473,987","458,305,053",39.30,40.40,39.25,40.05,-0.15,"4,911"
113/11/06,"7,450,356","303,060,086",40.30,40.90,40.30,40.75,+0.70,"3,979"
113/11/07,"9,074,420","377,653,871",40.75,42.10,40.75,42.05,+1.30,"4,895"
113/11/08,"10,531,647","434,197,844",42.10,42.30,40.65,40.70,-1.35,"6,086"
113/11/11,"6,588,951","264,996,673",40.80,40.85,39.85,40.40,-0.30,"4,259"
113/11/12,"11,592,885","454,950,085",39.60,40.10,38.90,39.00,-1.40,"7,226"
113/11/13,"20,121,287","766,702,214",38.25,38.70,37.60,38.15,-0.85,"9,709"
113/11/14,"17,259,366","642,779,365",38.05,38.10,36.85,36.85,-1.30,"9,142"
113/11/15,"7,752,391","290,420,569",36.85,38.20,36.80,37.50,+0.65,"4,455"
113/11/18,"7,943,381","295,783,902",37.30,37.75,36.95,37.25,-0.25,"4,657"
113/11/19,"7,397,033","274,230,239",37.45,37.70,36.75,37.05,-0.20,"4,907"
113/11/20,"13,220,274","481,142,779",37.10,37.10,36.00,36.25,-0.80,"7,549"
113/11/21,"7,916,403","288,306,212",36.50,36.80,36.05,36.65,+0.40,"4,585"
113/11/22,"10,076,378","366,749,878",37.00,37.25,35.85,35.85,-0.80,"6,168"
113/11/25,"15,913,103","576,085,679",36.25,36.50,35.60,36.30,+0.45,"5,533"
113/11/26,"7,747,989","279,457,421",36.20,36.70,35.65,35.80,-0.50,"5,350"
113/11/27,"10,414,006","366,761,951",35.80,36.10,34.95,34.95,-0.85,"5,886"
113/11/28,"22,429,391","757,946,077",34.80,34.85,33.40,33.75,-1.20,"10,564"
113/11/29,"23,639,962","785,173,212",33.55,33.65,32.95,33.45,-0.30,"10,452"
