日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/01/02,"8,547,186","656,233,125",78.00,78.60,76.20,76.50,-1.50,"5,034"
113/01/03,"20,415,790","1,503,398,699",75.40,75.50,72.80,73.10,-3.40,"10,975"
113/01/04,"10,012,129","740,532,251",73.50,74.60,72.90,74.40,+1.30,"5,954"
113/01/05,"8,912,452","666,129,689",75.00,75.80,74.10,74.70,+0.30,"4,781"
113/01/08,"7,816,915","575,402,836",75.40,75.40,73.00,73.10,-1.60,"5,437"
113/01/09,"7,788,156","570,379,142",74.00,74.40,72.60,72.60,-0.50,"4,842"
113/01/10,"10,412,564","745,218,653",72.40,72.90,71.00,71.50,-1.10,"6,694"
113/01/11,"30,347,061","2,101,667,541",71.90,72.10,68.00,69.40,-2.10,"18,099"
113/01/12,"11,434,414","788,425,266",69.90,69.90,68.50,68.80,-0.60,"7,261"
113/01/15,"14,824,124","1,050,169,490",69.50,71.70,69.10,71.50,+2.70,"8,174"
113/01/16,"12,089,599","843,664,822",70.50,70.50,69.20,69.40,-2.10,"7,406"
113/01/17,"15,882,825","1,088,146,731",69.50,70.20,67.80,67.80,-1.60,"9,321"
113/01/18,"10,076,705","688,345,594",68.50,69.30,67.80,68.20,+0.40,"5,623"
113/01/19,"8,065,309","559,030,482",69.00,69.90,68.60,69.30,+1.10,"4,187"
113/01/22,"15,212,909","1,052,416,496",70.10,70.60,68.50,69.30, 0.00,"7,379"
113/01/23,"22,403,067","1,589,360,202",69.30,72.30,69.30,70.70,+1.40,"11,641"
113/01/24,"16,548,542","1,186,900,109",71.40,72.50,70.80,71.60,+0.90,"9,367"
113/01/25,"7,304,351","520,206,676",71.80,72.00,70.80,71.00,-0.60,"3,519"
113/01/26,"5,765,744","409,182,609",71.00,71.50,70.60,71.00, 0.00,"3,309"
113/01/29,"6,754,958","477,888,679",70.90,71.50,69.90,70.80,-0.20,"3,316"
113/01/30,"10,036,003","698,451,017",70.80,70.90,69.10,69.30,-1.50,"5,185"
113/01/31,"6,073,312","419,113,600",69.00,69.80,68.50,68.70,-0.60,"3,137"
