日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/01/02,"11,193,940","320,613,394",29.10,29.15,28.40,28.45,-0.80,"6,537"
114/01/03,"15,271,916","431,405,027",28.55,29.30,27.60,27.65,-0.80,"8,051"
114/01/06,"19,122,475","532,618,195",28.05,28.40,27.60,27.60,-0.05,"8,402"
114/01/07,"41,521,324","1,184,846,989",28.80,29.90,27.80,28.40,+0.80,"17,917"
114/01/08,"21,770,674","605,176,064",28.55,28.75,27.35,27.45,-0.95,"10,816"
114/01/09,"31,125,418","818,503,878",27.10,27.10,25.75,25.75,-1.70,"13,525"
114/01/10,"21,576,966","564,628,001",25.75,26.80,25.70,25.95,+0.20,"8,567"
114/01/13,"22,593,776","569,633,388",25.75,26.00,24.70,25.40,-0.55,"10,068"
114/01/14,"22,426,075","582,865,888",25.70,26.65,25.50,26.65,+1.25,"7,670"
114/01/15,"26,117,024","716,965,380",26.35,28.25,26.00,28.00,+1.35,"11,940"
114/01/16,"48,191,579","1,403,796,773",28.00,30.10,28.00,28.85,+0.85,"19,550"
114/01/17,"18,817,738","551,210,412",29.05,29.70,29.00,29.55,+0.70,"9,140"
114/01/20,"22,774,036","688,173,126",29.85,30.80,29.10,30.80,+1.25,"10,322"
114/01/21,"14,872,547","447,353,717",30.50,30.55,29.60,30.00,-0.80,"7,953"
114/01/22,"12,270,531","368,668,934",30.40,30.45,29.80,30.10,+0.10,"4,913"
