日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/01/03,"11,445,518","879,111,607",77.80,78.00,76.00,76.20,-1.90,"10,096"
111/01/04,"7,409,922","568,904,972",76.80,77.20,76.50,77.20,+1.00,"3,445"
111/01/05,"11,504,907","875,352,394",77.20,77.20,75.50,75.90,-1.30,"6,668"
111/01/06,"11,854,260","876,753,414",75.00,75.20,73.30,73.80,-2.10,"9,405"
111/01/07,"10,521,269","778,307,498",74.00,74.80,73.40,73.70,-0.10,"5,223"
111/01/10,"5,145,379","382,273,250",73.50,74.90,72.70,74.90,+1.20,"2,893"
111/01/11,"6,151,475","454,352,052",74.10,74.60,73.20,73.50,-1.40,"4,806"
111/01/12,"7,337,186","544,674,808",74.20,74.80,73.60,74.40,+0.90,"4,274"
111/01/13,"6,816,488","507,251,950",74.40,75.20,73.90,74.60,+0.20,"4,964"
111/01/14,"7,199,837","535,539,402",74.30,75.00,73.80,74.30,-0.30,"4,189"
111/01/17,"5,719,251","424,786,898",74.30,74.90,73.90,74.40,+0.10,"4,634"
111/01/18,"7,275,922","549,540,405",74.90,76.00,74.60,75.10,+0.70,"4,882"
111/01/19,"5,927,915","446,008,069",74.40,75.80,74.30,75.20,+0.10,"3,906"
111/01/20,"4,861,481","365,110,111",75.10,75.60,74.60,75.10,-0.10,"2,754"
111/01/21,"15,253,081","1,108,434,328",74.30,74.80,72.00,72.30,-2.80,"12,755"
111/01/24,"8,544,331","616,812,334",71.60,73.10,71.00,72.60,+0.30,"5,678"
111/01/25,"8,718,292","632,869,665",72.00,74.00,71.80,72.00,-0.60,"6,847"
111/01/26,"4,040,153","292,488,788",72.40,73.50,71.80,72.00, 0.00,"3,200"
