日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/03/03,"77,908,408","2,968,457,090",38.10,39.65,37.20,37.75,-0.90,"31,713"
114/03/04,"42,083,559","1,567,410,518",37.40,38.15,36.40,38.10,+0.35,"19,278"
114/03/05,"32,269,338","1,230,057,384",38.05,38.70,37.55,38.30,+0.20,"15,119"
114/03/06,"30,773,477","1,154,008,495",38.20,38.30,36.80,36.80,-1.50,"15,445"
114/03/07,"92,611,780","3,620,786,842",36.80,40.45,36.60,39.95,+3.15,"42,797"
114/03/10,"108,106,112","4,280,494,474",40.50,40.75,38.50,39.35,-0.60,"51,625"
114/03/11,"40,539,423","1,530,355,599",38.05,38.30,37.25,38.00,-1.35,"20,961"
114/03/12,"101,910,418","4,074,946,249",37.95,41.40,37.60,40.55,+2.55,"44,812"
114/03/13,"151,407,976","6,417,244,548",41.05,43.85,41.00,41.60,+1.05,"75,036"
114/03/14,"93,718,976","3,946,490,583",42.10,43.20,40.75,43.00,+1.40,"46,638"
114/03/17,"93,264,786","4,057,458,903",43.50,44.90,42.25,42.45,-0.55,"44,471"
114/03/18,"54,891,042","2,308,720,670",42.85,43.20,41.25,41.35,-1.10,"26,852"
114/03/19,"84,289,270","3,600,403,745",41.80,43.80,41.50,42.25,+0.90,"40,321"
114/03/20,"153,168,715","6,817,835,349",43.00,46.05,42.60,46.05,+3.80,"68,360"
114/03/21,"96,601,004","4,347,740,370",45.80,45.90,43.85,44.60,-1.45,"46,802"
114/03/24,"66,183,075","2,865,967,215",44.60,45.00,42.30,42.30,-2.30,"32,791"
114/03/25,"47,991,748","1,996,436,539",43.00,43.50,40.65,40.65,-1.65,"25,162"
114/03/26,"48,705,435","2,047,757,112",41.00,42.90,41.00,41.70,+1.05,"22,246"
114/03/27,"49,402,746","2,095,374,484",41.50,43.35,41.50,42.00,+0.30,"24,411"
114/03/28,"35,898,538","1,478,471,595",42.45,42.65,40.20,40.30,-1.70,"19,393"
114/03/31,"43,507,998","1,640,108,053",37.50,38.80,37.05,37.40,-2.90,"20,740"
