日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/07/03,"6,077,012","426,752,665",70.50,70.60,70.00,70.10,-0.70,"4,241"
112/07/04,"8,459,940","594,932,560",70.10,70.70,69.70,70.40,+0.30,"5,093"
112/07/05,"8,256,833","579,226,993",70.60,70.80,69.60,70.10,-0.30,"4,821"
112/07/06,"6,271,016","438,941,525",69.80,70.50,69.30,70.10, 0.00,"3,967"
112/07/07,"9,606,135","662,400,229",69.60,69.60,68.00,69.10,-1.00,"6,382"
112/07/10,"8,384,046","588,205,217",69.20,71.40,69.10,69.70,+0.60,"5,032"
112/07/11,"10,002,000","703,479,764",70.90,71.20,69.70,69.90,+0.20,"5,007"
112/07/12,"9,486,574","661,690,256",70.60,70.60,68.50,70.10,+0.20,"5,443"
112/07/13,"10,964,475","782,481,211",70.40,72.00,70.40,70.90,+0.80,"5,945"
112/07/14,"5,854,215","418,385,843",71.00,71.90,70.70,71.70,+0.80,"5,019"
112/07/17,"5,484,572","392,792,138",71.70,72.40,70.50,71.70, 0.00,"3,826"
112/07/18,"7,354,033","516,119,523",71.70,71.80,69.50,69.50,-2.20,"5,388"
112/07/19,"12,357,839","875,201,905",70.20,71.50,69.90,70.40,+0.90,"5,525"
112/07/20,"4,656,175","327,242,031",70.20,70.90,69.50,70.30,-0.10,"4,428"
112/07/21,"11,835,297","824,886,590",69.60,70.20,69.10,70.10,-0.20,"6,585"
112/07/24,"5,430,375","377,252,774",70.10,70.20,69.10,69.30,-0.80,"3,624"
112/07/25,"8,371,057","575,011,414",69.50,69.90,68.10,68.20,-1.10,"4,921"
112/07/26,"12,479,975","836,654,218",68.30,68.40,66.20,67.10,-1.10,"6,341"
112/07/27,"15,224,333","1,080,569,989",67.80,72.60,67.80,71.40,+4.30,"7,878"
112/07/28,"22,095,359","1,635,850,420",72.90,75.50,72.80,74.80,+3.40,"13,688"
112/07/31,"11,712,625","860,686,633",75.30,75.70,72.20,72.30,-2.50,"13,127"
