日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/05/02,"67,513,806","10,356,048,901",153.50,155.00,152.00,154.00,-2.00,"30,879"
113/05/03,"68,197,928","10,731,628,875",157.50,159.00,156.00,156.00,+2.00,"30,929"
113/05/06,"179,516,827","29,682,254,035",161.50,168.50,161.00,167.50,+11.50,"103,277"
113/05/07,"126,287,105","21,356,710,345",169.50,171.00,166.50,169.50,+2.00,"72,560"
113/05/08,"78,084,583","13,254,161,269",168.50,171.50,168.00,169.50, 0.00,"44,087"
113/05/09,"114,983,332","19,833,371,468",169.50,175.00,169.50,170.50,+1.00,"62,224"
113/05/10,"85,310,403","14,450,512,084",171.50,172.00,167.00,169.50,-1.00,"47,274"
113/05/13,"78,843,674","13,484,783,543",171.00,173.00,169.00,169.50, 0.00,"44,491"
113/05/14,"125,671,087","21,512,647,061",170.00,175.00,168.00,172.00,+2.50,"63,359"
113/05/15,"156,608,812","26,587,852,187",168.00,174.00,165.50,170.50,-1.50,"86,077"
113/05/16,"151,581,757","26,534,649,671",175.00,179.00,170.50,171.50,+1.00,"78,824"
113/05/17,"89,280,668","15,170,624,052",173.00,173.00,167.00,170.00,-1.50,"69,059"
113/05/20,"75,406,063","12,652,387,586",170.00,170.50,166.00,167.50,-2.50,"58,491"
113/05/21,"47,272,089","7,876,646,755",166.00,168.50,165.50,166.00,-1.50,"33,570"
113/05/22,"55,692,866","9,402,953,187",166.00,170.50,166.00,169.00,+3.00,"32,413"
113/05/23,"84,761,305","14,609,041,232",173.50,174.00,169.50,173.00,+4.00,"44,857"
113/05/24,"72,217,014","12,590,363,373",172.00,176.00,171.00,176.00,+3.00,"46,278"
113/05/27,"115,328,484","21,133,969,515",179.00,185.00,178.50,185.00,+9.00,"82,407"
113/05/28,"71,081,551","13,140,134,110",185.50,186.00,183.50,185.50,+0.50,"71,106"
113/05/29,"79,257,473","14,466,097,397",185.50,186.00,180.50,180.50,-5.00,"58,857"
113/05/30,"80,629,020","14,299,977,466",177.00,179.50,176.00,176.50,-4.00,"61,089"
113/05/31,"150,789,406","26,271,213,387",177.00,179.00,172.00,172.00,-4.50,"83,966"
