日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,"7,519,833","744,970,416",99.20,99.70,98.60,99.10, 0.00,"4,574"
110/12/02,"6,492,630","638,890,278",98.80,99.10,97.80,98.10,-1.00,"4,318"
110/12/03,"15,416,349","1,492,720,922",97.70,98.20,96.10,96.20,-1.90,"8,010"
110/12/06,"3,808,306","367,737,029",96.40,97.20,96.00,96.80,+0.60,"2,559"
110/12/07,"5,136,033","496,743,068",97.20,97.20,96.30,96.90,+0.10,"3,207"
110/12/08,"5,742,328","559,755,893",97.50,97.80,97.00,97.80,+0.90,"3,483"
110/12/09,"3,348,643","325,967,403",97.90,98.00,97.00,97.20,-0.60,"2,090"
110/12/10,"5,564,719","535,778,398",96.60,96.80,95.30,96.70,-0.50,"2,974"
110/12/13,"3,736,326","362,707,331",96.70,97.60,96.40,97.30,+0.60,"2,315"
110/12/14,"4,832,835","466,654,364",96.70,97.10,96.30,96.30,-1.00,"2,925"
110/12/15,"3,549,071","343,666,562",96.30,97.30,96.30,96.80,+0.50,"2,024"
110/12/16,"3,565,789","346,211,122",97.10,97.60,96.70,97.00,+0.20,"2,045"
110/12/17,"6,389,769","615,675,262",96.60,97.50,96.00,96.20,-0.80,"2,681"
110/12/20,"2,551,688","245,806,324",96.30,96.60,96.10,96.40,+0.20,"1,360"
110/12/21,"3,730,701","363,250,420",96.40,98.00,96.40,97.60,+1.20,"2,001"
110/12/22,"2,414,877","235,836,441",98.10,98.40,97.30,97.50,-0.10,"1,735"
110/12/23,"2,087,702","204,404,902",97.80,98.20,97.60,97.90,+0.40,"1,350"
110/12/24,"2,587,515","254,276,054",98.10,99.00,97.60,98.30,+0.40,"1,618"
110/12/27,"1,824,503","179,711,095",98.40,98.80,98.10,98.70,+0.40,"1,387"
110/12/28,"4,421,204","438,812,515",99.10,99.90,98.80,99.40,+0.70,"2,635"
110/12/29,"2,864,081","284,086,237",99.50,99.60,98.80,99.10,-0.30,"1,825"
110/12/30,"7,200,858","704,603,435",98.60,98.60,97.30,97.70,-1.40,"3,747"
