日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/01/02,"5,155,837","622,083,926",121.00,123.00,119.00,119.00,-3.00,"2,558"
114/01/03,"2,436,619","296,101,932",120.50,123.50,119.50,119.50,+0.50,"1,796"
114/01/06,"3,112,217","383,862,677",121.00,124.50,121.00,122.00,+2.50,"2,770"
114/01/07,"2,402,090","296,683,449",124.50,124.50,122.50,123.00,+1.00,"1,561"
114/01/08,"1,874,988","231,246,801",122.00,124.50,122.00,123.00, 0.00,"1,417"
114/01/09,"2,938,019","355,594,982",122.50,124.00,119.50,119.50,-3.50,"2,293"
114/01/10,"2,684,527","321,880,396",119.00,121.00,118.50,118.50,-1.00,"1,825"
114/01/13,"3,656,562","427,934,421",120.00,120.00,115.00,115.00,-3.50,"2,718"
114/01/14,"2,097,591","245,013,058",116.00,118.00,115.50,116.00,+1.00,"1,346"
114/01/15,"1,761,326","205,726,032",117.00,118.00,116.00,116.00, 0.00,"1,331"
114/01/16,"2,033,886","239,137,995",118.00,119.00,116.50,116.50,+0.50,"1,399"
114/01/17,"1,450,316","169,427,005",117.00,118.00,116.00,116.00,-0.50,"1,262"
114/01/20,"1,357,068","158,512,778",116.50,117.50,116.00,116.50,+0.50,"1,269"
114/01/21,"1,455,955","169,998,711",117.00,118.00,116.00,116.50, 0.00,"1,089"
114/01/22,"6,480,020","757,102,816",119.00,120.00,115.00,117.00,+0.50,"4,371"
