日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/12/02,"2,135,686","264,002,663",124.50,124.50,122.50,123.50,+1.00,"1,391"
113/12/03,"3,396,985","417,914,996",125.00,126.00,121.50,122.50,-1.00,"2,648"
113/12/04,"4,509,889","549,299,383",122.50,123.50,120.50,123.00,+0.50,"3,329"
113/12/05,"2,269,492","278,034,560",122.50,124.00,121.50,121.50,-1.50,"1,722"
113/12/06,"2,890,847","354,821,589",122.00,125.00,121.50,121.50, 0.00,"2,606"
113/12/09,"2,773,845","333,579,831",122.00,122.00,119.00,120.50,-1.00,"2,575"
113/12/10,"2,081,500","249,623,859",120.50,121.50,119.00,119.50,-1.00,"1,580"
113/12/11,"2,787,843","330,957,216",120.00,120.50,118.00,118.00,-1.50,"2,215"
113/12/12,"1,985,620","235,436,355",119.50,120.00,118.00,118.00, 0.00,"1,685"
113/12/13,"4,038,780","468,882,390",117.00,117.50,115.00,117.50,-0.50,"3,070"
113/12/16,"2,479,815","288,027,552",118.00,118.00,115.00,115.00,-2.50,"2,094"
113/12/17,"5,121,229","596,399,599",116.00,118.50,115.50,115.50,+0.50,"2,998"
113/12/18,"4,394,858","523,660,331",117.00,121.00,115.50,120.00,+4.50,"2,906"
113/12/19,"4,492,406","541,733,186",117.00,122.50,116.50,121.00,+1.00,"3,485"
113/12/20,"4,554,284","555,583,050",121.00,123.50,120.00,121.50,+0.50,"2,479"
113/12/23,"3,691,696","456,490,057",123.00,124.50,122.00,124.50,+3.00,"2,508"
113/12/24,"2,849,761","355,830,000",125.00,125.50,124.00,125.00,+0.50,"1,868"
113/12/25,"2,283,794","286,435,914",125.50,126.50,124.50,126.50,+1.50,"1,968"
113/12/26,"1,869,025","235,485,024",126.00,126.50,125.00,126.50, 0.00,"1,757"
113/12/27,"1,255,831","156,104,028",125.50,125.50,123.50,124.50,-2.00,"1,878"
113/12/30,"5,534,560","670,114,037",124.00,125.00,118.00,118.00,-6.50,"4,290"
113/12/31,"7,358,078","887,559,255",118.50,122.50,118.00,122.00,+4.00,"3,801"
