日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/08/01,"1,586,799","134,645,114",85.20,85.50,84.50,84.80,-0.60,"1,596"
111/08/02,"3,595,752","303,004,789",84.40,85.10,83.60,84.70,-0.10,"1,815"
111/08/03,"1,798,048","152,421,737",84.70,85.10,83.80,84.90,+0.20,"1,627"
111/08/04,"1,531,182","129,605,998",84.70,85.00,84.00,84.80,-0.10,"1,348"
111/08/05,"1,800,333","154,412,245",85.00,86.30,84.90,86.00,+1.20,"1,244"
111/08/08,"1,293,808","112,063,602",86.10,87.00,85.80,86.70,+0.70,"1,266"
111/08/09,"1,343,194","115,831,466",87.00,87.00,86.00,86.10,-0.60,"1,184"
111/08/10,"1,969,916","169,263,568",86.00,86.50,85.50,85.50,-0.60,"1,529"
111/08/11,"1,622,918","140,205,384",86.80,86.90,86.10,86.50,+1.00,"1,254"
111/08/12,"1,803,453","156,491,292",86.70,87.40,86.50,87.20,+0.70,"1,578"
111/08/15,"1,578,188","137,512,013",87.50,87.60,86.90,87.00,-0.20,"1,361"
111/08/16,"1,701,490","148,133,637",87.20,87.70,86.50,87.00, 0.00,"1,345"
111/08/17,"1,711,443","148,313,097",87.00,87.00,86.30,86.90,-0.10,"1,327"
111/08/18,"1,346,069","115,768,410",86.80,86.80,85.80,85.80,-1.10,"1,156"
111/08/19,"1,759,052","153,528,969",86.10,87.90,85.80,87.90,+2.10,"1,318"
111/08/22,"1,119,348","98,109,456",87.90,88.30,87.20,87.90, 0.00,"1,380"
111/08/23,"1,487,122","128,802,524",87.70,87.70,86.30,86.50,-1.40,"1,125"
111/08/24,"774,378","67,072,658",86.80,86.90,86.20,86.80,+0.30,562
111/08/25,"1,070,690","92,777,325",86.60,86.80,86.30,86.80, 0.00,804
111/08/26,"1,221,526","106,300,925",87.10,87.30,86.70,87.30,+0.50,982
111/08/29,"1,919,666","163,516,583",85.20,85.60,84.90,85.10,-2.20,"1,630"
111/08/30,"1,270,247","108,245,042",85.10,85.50,85.00,85.50,+0.40,"1,058"
111/08/31,"1,528,791","130,405,499",85.00,85.80,84.70,85.40,-0.10,785
