日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/09/01,"1,493,898","166,917,551",111.50,112.50,111.00,112.00,-0.50,829
110/09/02,"2,312,086","258,035,321",111.50,112.50,110.00,111.00,-1.00,"1,687"
110/09/03,"2,243,262","251,411,824",111.50,112.50,111.00,112.50,+1.50,"1,016"
110/09/06,"1,534,256","169,754,454",112.00,112.00,109.50,110.00,-2.50,988
110/09/07,"1,927,969","210,511,311",109.50,110.50,108.00,110.00, 0.00,998
110/09/08,"2,440,810","265,170,848",110.00,110.00,107.50,108.00,-2.00,"1,269"
110/09/09,"3,512,811","385,703,815",107.50,111.00,107.50,111.00,+3.00,"1,487"
110/09/10,"2,433,441","271,395,039",110.50,112.50,110.00,112.00,+1.00,"1,037"
110/09/13,"2,349,279","260,158,348",111.50,112.00,109.50,109.50,-2.50,989
110/09/14,"2,892,042","322,443,166",110.50,112.00,110.00,111.50,+2.00,"1,381"
110/09/15,"4,165,565","453,707,312",112.00,112.00,107.00,107.50,-4.00,"1,853"
110/09/16,"4,322,527","465,500,786",109.00,110.00,106.50,107.50, 0.00,"2,285"
110/09/17,"3,267,060","353,784,457",107.50,109.50,107.50,108.00,+0.50,"1,316"
110/09/22,"5,526,625","581,233,582",105.00,106.00,104.50,105.00,-3.00,"2,256"
110/09/23,"3,010,366","319,991,544",105.50,107.50,105.50,106.00,+1.00,"1,342"
110/09/24,"4,632,922","491,390,663",107.50,107.50,105.50,106.00, 0.00,"2,065"
110/09/27,"3,769,552","402,995,771",106.00,108.00,105.50,106.50,+0.50,"1,532"
110/09/28,"1,914,606","203,027,439",106.50,107.00,105.50,106.50, 0.00,"1,092"
110/09/29,"11,603,085","1,210,838,933",105.00,107.50,103.00,103.00,-3.50,"3,357"
110/09/30,"3,693,755","385,318,615",104.50,105.00,103.50,104.50,+1.50,"1,431"
