日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/01/04,"3,339,846","1,016,754,002",313.50,324.00,299.50,301.00,-15.00,"2,817"
110/01/05,"3,856,313","1,147,799,767",302.00,302.50,295.00,297.50,-3.50,"3,325"
110/01/06,"3,124,661","920,822,522",295.50,300.50,290.50,296.00,-1.50,"2,449"
110/01/07,"2,604,119","771,850,099",298.00,299.50,294.00,296.00, 0.00,"1,879"
110/01/08,"2,878,558","843,578,238",294.00,296.00,290.50,291.50,-4.50,"2,342"
110/01/11,"4,374,088","1,285,517,911",293.00,297.50,289.00,294.00,+2.50,"3,443"
110/01/12,"2,829,991","818,323,804",293.00,294.00,287.00,287.00,-7.00,"2,407"
110/01/13,"4,900,366","1,423,101,702",289.00,293.50,285.50,291.50,+4.50,"3,819"
110/01/14,"3,322,016","944,772,174",290.00,291.00,282.50,282.50,-9.00,"2,885"
110/01/15,"3,719,201","1,042,926,227",283.50,287.50,275.50,277.00,-5.50,"3,168"
110/01/18,"2,649,162","739,753,822",277.00,284.00,273.50,282.00,+5.00,"2,194"
110/01/19,"1,192,601","337,049,400",281.00,285.00,280.50,283.00,+1.00,"1,146"
110/01/20,"2,188,616","616,203,059",280.00,286.00,277.00,281.00,-2.00,"1,858"
110/01/21,"3,274,330","941,771,637",284.50,291.50,283.00,285.50,+4.50,"2,686"
110/01/22,"3,349,041","969,855,660",283.50,294.00,281.00,291.50,+6.00,"2,898"
110/01/25,"2,437,891","707,727,816",291.50,295.00,287.00,288.50,-3.00,"2,100"
110/01/26,"3,091,524","904,683,195",294.50,297.00,287.50,291.00,+2.50,"2,633"
110/01/27,"2,167,612","626,774,458",292.00,295.00,286.00,288.00,-3.00,"1,510"
110/01/28,"4,444,313","1,220,501,390",282.00,283.00,270.00,273.00,-15.00,"3,619"
110/01/29,"8,162,593","2,240,923,367",272.50,278.00,268.50,269.50,-3.50,"3,562"
