日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/09/01,"3,152,293","880,244,908",273.50,284.00,273.50,280.00,-0.50,"2,034"
110/09/02,"8,342,477","2,399,109,309",278.00,303.00,277.00,285.00,+5.00,"3,977"
110/09/03,"3,409,592","962,705,278",284.50,288.00,276.50,283.00,-2.00,"2,238"
110/09/06,"1,989,095","572,312,897",289.50,290.50,282.00,286.50,+3.50,"1,385"
110/09/07,"3,769,806","1,049,655,283",288.50,289.50,268.50,278.00,-8.50,"2,923"
110/09/08,"2,562,008","703,455,015",279.00,281.00,271.50,273.00,-5.00,"1,520"
110/09/09,"1,203,750","332,543,265",271.00,280.00,271.00,276.00,+3.00,956
110/09/10,"2,351,746","643,271,514",273.50,276.50,270.00,276.00, 0.00,"1,244"
110/09/13,"8,751,741","2,385,633,888",276.00,281.00,271.50,275.50,-0.50,803
110/09/14,"1,286,940","358,472,971",280.00,280.00,276.00,278.50,+3.00,873
110/09/15,"2,684,459","729,311,925",275.50,278.00,269.50,269.50,-9.00,"1,770"
110/09/16,"3,588,685","963,676,061",269.50,272.00,267.50,268.00,-1.50,"1,617"
110/09/17,"4,032,421","1,078,043,749",266.00,271.00,264.00,266.00,-2.00,"1,868"
110/09/22,"2,736,793","733,465,373",261.00,271.50,260.50,269.50,+3.50,"1,772"
110/09/23,"3,082,431","837,627,017",268.00,275.00,267.00,271.00,+1.50,"1,432"
110/09/24,"1,299,680","356,784,032",271.00,276.00,271.00,274.50,+3.50,753
110/09/27,"1,520,734","415,860,466",272.00,277.00,271.00,271.50,-3.00,948
110/09/28,"1,380,955","369,170,528",270.00,271.50,263.50,267.50,-4.00,"1,210"
110/09/29,"2,441,133","644,186,824",264.00,270.00,262.00,262.00,-5.50,"1,905"
110/09/30,"1,606,718","423,224,980",263.00,269.00,262.00,263.00,+1.00,788
