日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/07/01,"4,423,118","974,305,090",234.00,235.50,215.00,215.00,-23.50,"10,582"
111/07/04,"5,394,485","1,103,038,557",210.50,214.50,199.50,204.00,-11.00,"7,462"
111/07/05,"6,295,586","1,325,036,171",208.00,214.00,205.50,213.00,+9.00,"8,065"
111/07/06,"3,847,642","811,626,489",212.00,217.50,207.50,208.00,-5.00,"6,570"
111/07/07,"6,212,862","1,358,732,304",214.00,225.00,213.00,222.00,+14.00,"6,313"
111/07/08,"3,807,559","879,183,577",228.50,235.00,227.00,230.00,+8.00,"9,631"
111/07/11,"2,937,705","663,638,629",232.50,234.00,220.50,222.00,-8.00,"6,891"
111/07/12,"2,898,664","612,689,428",219.00,219.00,208.00,211.50,-10.50,"7,467"
111/07/13,"3,954,742","905,981,163",219.00,232.50,219.00,232.50,+21.00,"3,441"
111/07/14,"8,276,195","1,997,565,807",226.00,252.50,223.50,249.00,+16.50,"9,150"
111/07/15,"10,260,044","2,544,386,546",243.00,253.00,243.00,247.00,-2.00,"9,513"
111/07/18,"8,049,948","2,080,161,320",249.50,265.00,249.50,265.00,+18.00,"10,216"
111/07/19,"3,532,925","915,124,700",260.00,262.00,256.00,260.00,-5.00,"4,688"
111/07/20,"7,090,284","1,807,933,308",260.50,265.00,251.00,253.50,-6.50,"20,589"
111/07/21,"4,057,676","1,024,470,560",256.00,259.00,249.00,250.50,-3.00,"7,157"
111/07/22,"3,198,401","793,866,077",250.00,253.00,245.50,248.00,-2.50,"6,649"
111/07/25,"2,696,863","674,517,868",244.00,252.50,244.00,249.50,+1.50,"3,807"
111/07/26,"1,537,076","377,426,651",247.00,248.50,243.00,245.00,-4.50,"3,965"
111/07/27,"1,885,628","463,233,599",244.00,247.50,242.50,247.00,+2.00,"4,610"
111/07/28,"3,403,225","849,542,448",251.00,254.50,244.00,248.00,+1.00,"6,330"
111/07/29,"3,459,820","865,554,389",254.50,257.00,246.00,248.00, 0.00,"5,258"
