日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/07/01,"2,203,571","1,219,234,912",555.00,563.00,547.00,549.00,-6.00,"2,645"
113/07/02,"1,885,147","1,030,393,129",546.00,554.00,538.00,551.00,+2.00,"2,029"
113/07/03,"1,307,900","715,554,157",552.00,556.00,543.00,543.00,-8.00,"1,582"
113/07/04,"3,587,306","2,039,910,987",554.00,574.00,550.00,571.00,+28.00,"3,932"
113/07/05,"1,836,123","1,030,181,874",569.00,570.00,557.00,557.00,-14.00,"3,367"
113/07/08,"2,772,627","1,549,920,034",557.00,565.00,547.00,563.00,+6.00,"2,516"
113/07/09,"2,014,456","1,135,604,265",560.00,570.00,559.00,567.00,+4.00,"2,112"
113/07/10,"1,580,257","903,819,917",570.00,576.00,564.00,575.00,+8.00,"2,034"
113/07/11,"2,270,485","1,311,858,798",576.00,583.00,573.00,578.00,+3.00,"2,087"
113/07/12,"2,964,456","1,701,103,680",578.00,588.00,566.00,571.00,-7.00,"2,639"
113/07/15,"3,574,143","1,955,939,736",571.00,571.00,539.00,542.00,-29.00,"4,773"
113/07/16,"2,111,320","1,143,639,990",542.00,548.00,535.00,544.00,+2.00,"2,262"
113/07/17,"2,184,187","1,158,614,682",540.00,545.00,523.00,526.00,-18.00,"3,487"
113/07/18,"4,516,090","2,267,467,803",515.00,515.00,497.00,503.00,-23.00,"5,550"
113/07/19,"3,876,472","1,967,371,179",501.00,523.00,495.00,521.00,+18.00,"4,092"
113/07/22,"3,919,908","2,001,579,583",516.00,528.00,501.00,511.00,-10.00,"3,549"
113/07/23,"3,523,316","1,794,709,433",518.00,522.00,501.00,512.00,+1.00,"3,828"
113/07/26,"4,003,347","2,022,391,191",485.00,516.00,485.00,511.00,-1.00,"3,400"
113/07/29,"2,935,455","1,522,515,844",522.00,536.00,503.00,505.00,-6.00,"3,435"
113/07/30,"1,803,048","911,978,746",505.00,512.00,497.50,510.00,+5.00,"2,624"
113/07/31,"2,132,920","1,074,382,971",498.00,511.00,496.00,507.00,X0.00,"1,959"
