日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/05/03,"1,264,401","509,438,041",404.00,408.50,398.50,403.00,-4.50,"2,887"
111/05/04,"1,271,130","513,343,246",404.00,406.00,402.00,405.00,+2.00,"1,829"
111/05/05,"3,152,122","1,305,562,461",410.00,417.00,410.00,415.00,+10.00,"4,088"
111/05/06,"1,809,910","738,200,849",404.50,412.50,402.00,409.00,-6.00,"3,034"
111/05/09,"1,324,539","540,217,272",404.50,411.50,403.00,408.00,-1.00,"1,840"
111/05/10,"2,250,492","926,847,137",404.00,416.50,400.00,414.50,+6.50,"3,076"
111/05/11,"2,039,351","847,486,620",414.00,421.00,412.50,415.00,+0.50,"3,158"
111/05/12,"2,815,451","1,159,694,779",408.00,418.50,407.50,410.50,-4.50,"3,592"
111/05/13,"2,084,479","868,464,155",417.00,419.50,414.50,416.50,+6.00,"3,057"
111/05/16,"4,834,018","2,070,648,507",424.00,437.50,422.50,427.00,+10.50,"4,864"
111/05/17,"2,969,480","1,275,694,092",423.50,435.00,420.50,431.50,+4.50,"4,065"
111/05/18,"3,039,327","1,314,524,396",433.00,436.00,429.50,432.00,+0.50,"3,825"
111/05/19,"3,756,066","1,645,992,669",426.00,443.00,425.50,441.50,+9.50,"4,668"
111/05/20,"2,533,250","1,111,776,249",443.00,444.50,435.50,437.50,-4.00,"3,407"
111/05/23,"2,256,537","976,239,529",433.50,438.00,426.00,430.50,-7.00,"2,599"
111/05/24,"1,620,184","693,944,828",430.50,437.50,422.00,422.00,-8.50,"1,896"
111/05/25,"1,453,440","625,221,912",424.50,434.50,423.50,429.00,+7.00,"1,883"
111/05/26,"2,956,932","1,238,659,319",429.00,429.00,412.50,417.50,-11.50,"3,862"
111/05/27,"1,996,159","853,148,979",423.00,430.00,422.00,429.50,+12.00,"1,935"
111/05/30,"2,877,607","1,270,864,835",436.00,444.50,434.00,443.50,+14.00,"2,872"
111/05/31,"2,600,347","1,153,216,342",438.50,445.00,438.50,445.00,+1.50,"2,214"
