日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/05/02,"3,689,961","1,880,324,617",525.00,528.00,500.00,505.00,-19.00,"6,261"
114/05/05,"3,130,138","1,566,887,688",508.00,508.00,492.00,499.00,-6.00,"3,691"
114/05/06,"2,403,315","1,204,147,687",507.00,507.00,497.00,499.50,+0.50,"2,725"
114/05/07,"2,286,990","1,152,550,829",505.00,511.00,498.50,503.00,+3.50,"2,269"
114/05/08,"1,479,742","750,928,825",504.00,511.00,503.00,509.00,+6.00,"1,437"
114/05/09,"2,064,892","1,060,567,734",511.00,517.00,508.00,513.00,+4.00,"2,396"
114/05/12,"1,235,167","632,127,894",514.00,517.00,509.00,510.00,-3.00,"1,815"
114/05/13,"3,351,847","1,753,881,817",523.00,533.00,518.00,520.00,+10.00,"3,139"
114/05/14,"2,561,141","1,336,194,107",527.00,527.00,519.00,520.00, 0.00,"2,414"
114/05/15,"2,980,374","1,547,118,597",521.00,527.00,516.00,517.00,-3.00,"2,798"
114/05/16,"2,100,391","1,085,697,042",522.00,522.00,513.00,518.00,+1.00,"2,213"
114/05/19,"1,407,642","723,992,889",514.00,519.00,513.00,513.00,-5.00,"1,657"
114/05/20,"2,229,570","1,161,709,931",523.00,526.00,519.00,519.00,+6.00,"2,125"
114/05/21,"1,336,077","698,664,251",525.00,526.00,519.00,525.00,+6.00,"1,597"
114/05/22,"1,636,192","858,895,670",520.00,531.00,518.00,528.00,+3.00,"1,965"
114/05/23,"2,453,934","1,277,452,728",533.00,533.00,517.00,518.00,-10.00,"2,438"
