日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/04/01,"2,098,741","1,172,723,024",560.00,563.00,553.00,559.00,-1.00,"2,725"
113/04/02,"3,496,546","1,981,401,204",559.00,572.00,559.00,568.00,+9.00,"3,538"
113/04/03,"3,261,263","1,858,775,314",573.00,577.00,564.00,571.00,+3.00,"3,137"
113/04/08,"2,764,955","1,565,999,073",570.00,573.00,563.00,567.00,-4.00,"2,979"
113/04/09,"2,401,506","1,361,156,069",572.00,576.00,562.00,568.00,+1.00,"2,748"
113/04/10,"2,218,106","1,269,542,892",568.00,577.00,566.00,571.00,+3.00,"2,961"
113/04/11,"2,465,231","1,392,017,599",575.00,575.00,560.00,567.00,-4.00,"3,320"
113/04/12,"2,637,427","1,499,513,612",562.00,571.00,562.00,569.00,+2.00,"2,614"
113/04/15,"2,079,465","1,167,944,860",567.00,567.00,556.00,561.00,-8.00,"2,565"
113/04/16,"3,843,545","2,123,104,143",549.00,557.00,547.00,551.00,-10.00,"3,865"
113/04/17,"4,790,098","2,715,665,076",555.00,578.00,555.00,570.00,+19.00,"4,365"
113/04/18,"3,165,200","1,814,219,809",576.00,577.00,565.00,574.00,+4.00,"2,880"
113/04/19,"5,189,059","2,898,956,753",567.00,570.00,548.00,552.00,-22.00,"5,218"
113/04/22,"9,089,889","4,670,694,394",537.00,541.00,501.00,504.00,-48.00,"12,183"
113/04/23,"3,285,746","1,678,465,641",514.00,518.00,505.00,510.00,+6.00,"3,101"
113/04/24,"4,060,986","2,172,259,107",527.00,540.00,524.00,538.00,+28.00,"4,102"
113/04/25,"3,542,418","1,872,500,126",548.00,548.00,520.00,523.00,-15.00,"3,733"
113/04/26,"4,942,839","2,571,279,966",530.00,531.00,514.00,520.00,-3.00,"5,418"
113/04/29,"4,036,490","2,122,718,005",523.00,536.00,520.00,527.00,+7.00,"4,186"
113/04/30,"2,734,607","1,420,676,245",526.00,526.00,517.00,518.00,-9.00,"3,248"
