日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/10/01,"2,647,683","1,266,588,939",485.50,487.50,471.00,476.50,-19.00,"3,369"
110/10/04,"2,381,123","1,110,272,854",480.00,482.00,460.50,465.00,-11.50,"2,702"
110/10/05,"4,617,269","2,126,615,979",446.00,473.00,445.00,469.00,+4.00,"4,162"
110/10/06,"2,554,073","1,217,425,407",479.00,483.50,469.00,474.50,+5.50,"2,665"
110/10/07,"3,179,758","1,537,781,243",484.00,497.00,483.00,492.00,+17.50,"2,646"
110/10/08,"2,853,935","1,388,609,620",488.00,497.50,478.00,480.50,-11.50,"2,559"
110/10/12,"3,347,772","1,568,011,657",474.00,479.50,462.00,464.00,-16.50,"3,138"
110/10/13,"3,208,632","1,452,167,371",456.50,468.00,447.50,448.50,-15.50,"3,727"
110/10/14,"2,675,084","1,232,787,983",458.00,464.00,453.00,461.50,+13.00,"2,353"
110/10/15,"2,869,387","1,350,652,489",466.50,476.00,465.00,469.00,+7.50,"2,560"
110/10/18,"1,673,947","780,880,874",474.00,477.00,460.00,462.00,-7.00,"1,595"
110/10/19,"2,629,946","1,255,241,414",468.50,481.50,465.00,478.00,+16.00,"2,249"
110/10/20,"2,120,385","1,017,952,943",480.00,486.00,474.50,475.00,-3.00,"2,020"
110/10/21,"1,917,768","917,130,387",473.00,485.00,473.00,474.00,-1.00,"1,758"
110/10/22,"1,332,722","632,585,443",475.00,478.00,469.00,475.00,+1.00,"1,231"
110/10/25,"3,334,422","1,619,337,058",481.00,495.00,478.00,486.00,+11.00,"2,953"
110/10/26,"3,131,851","1,526,907,168",486.00,492.50,483.50,487.00,+1.00,"2,108"
110/10/27,"2,170,934","1,075,151,919",490.00,502.00,486.50,500.00,+13.00,"2,095"
110/10/28,"1,965,071","981,014,354",495.50,504.00,494.00,500.00, 0.00,"1,843"
110/10/29,"2,457,121","1,228,504,693",502.00,504.00,494.00,499.00,-1.00,"2,104"
