日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"3,276,728","1,100,077,379",341.00,342.00,331.50,333.00,-13.00,"4,233"
111/09/02,"2,054,982","686,540,504",335.50,337.50,332.00,332.50,-0.50,"2,078"
111/09/05,"2,918,054","965,844,192",328.50,338.50,328.50,331.00,-1.50,"2,186"
111/09/06,"5,082,063","1,698,275,336",338.50,346.50,327.50,330.00,-1.00,"4,033"
111/09/07,"4,644,964","1,492,081,902",326.00,326.00,316.50,319.50,-10.50,"4,304"
111/09/08,"4,045,408","1,319,170,519",326.50,331.50,319.50,331.50,+12.00,"3,191"
111/09/12,"5,358,383","1,670,012,636",310.00,314.50,309.50,313.00,X0.00,"3,689"
111/09/13,"4,300,875","1,363,192,783",315.00,323.00,315.00,317.50,+4.50,"2,621"
111/09/14,"4,262,448","1,348,769,312",310.00,322.00,308.00,321.50,+4.00,"5,562"
111/09/15,"2,315,049","737,314,321",322.00,322.00,315.50,315.50,-6.00,"2,787"
111/09/16,"2,935,204","929,988,069",313.00,318.50,312.00,318.50,+3.00,"1,947"
111/09/19,"4,837,208","1,488,008,484",318.50,318.50,303.50,306.00,-12.50,"4,929"
111/09/20,"3,361,603","1,021,805,414",309.50,310.50,300.50,305.00,-1.00,"3,526"
111/09/21,"2,929,923","888,309,771",301.50,306.00,300.50,305.50,+0.50,"2,700"
111/09/22,"2,773,500","838,062,951",301.50,305.50,299.00,305.50, 0.00,"2,537"
111/09/23,"2,196,283","669,991,411",305.00,309.50,302.00,303.50,-2.00,"2,151"
111/09/26,"4,761,286","1,405,849,120",300.50,300.50,290.00,294.50,-9.00,"4,829"
111/09/27,"5,384,734","1,556,038,105",294.00,295.50,286.00,289.00,-5.50,"4,471"
111/09/28,"5,571,299","1,543,855,748",290.00,290.50,270.00,271.50,-17.50,"5,451"
111/09/29,"5,290,159","1,423,168,424",277.00,278.50,264.00,266.00,-5.50,"4,871"
111/09/30,"5,188,626","1,376,400,030",259.00,271.50,257.00,270.00,+4.00,"3,947"
