日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/10/03,"2,872,788","769,073,389",265.00,273.50,260.50,269.00,-1.00,"3,421"
111/10/04,"3,681,180","1,026,985,224",278.00,285.00,275.50,278.50,+9.50,"3,409"
111/10/05,"5,294,405","1,498,033,166",282.00,288.00,277.50,279.50,+1.00,"5,846"
111/10/06,"3,634,768","1,019,105,153",281.00,287.00,277.00,278.50,-1.00,"3,460"
111/10/07,"6,476,342","1,714,031,040",274.00,274.00,259.50,259.50,-19.00,"7,499"
111/10/11,"5,795,306","1,440,132,353",249.00,253.00,245.00,247.00,-12.50,"5,695"
111/10/12,"7,030,049","1,704,270,523",246.00,248.00,238.50,242.00,-5.00,"5,957"
111/10/13,"6,892,828","1,637,724,845",239.00,243.50,232.50,234.00,-8.00,"4,925"
111/10/14,"5,509,047","1,353,816,791",242.00,251.00,239.50,246.00,+12.00,"4,287"
111/10/17,"3,107,713","760,891,171",241.00,251.00,238.00,251.00,+5.00,"4,570"
111/10/18,"4,554,261","1,138,787,297",254.00,256.00,245.00,252.00,+1.00,"4,247"
111/10/19,"2,855,117","723,807,970",250.00,257.50,250.00,251.50,-0.50,"2,834"
111/10/20,"4,900,249","1,227,219,102",247.00,253.50,246.00,253.00,+1.50,"4,828"
111/10/21,"3,276,655","833,743,891",252.50,258.50,250.00,252.50,-0.50,"2,885"
111/10/24,"3,731,430","977,052,052",259.00,265.00,258.00,260.00,+7.50,"3,205"
111/10/25,"4,621,795","1,168,000,615",258.50,259.00,247.50,251.50,-8.50,"4,703"
111/10/26,"3,400,302","861,400,505",251.50,257.50,249.50,254.50,+3.00,"2,744"
111/10/27,"3,035,220","779,512,763",255.00,260.00,254.50,256.50,+2.00,"3,027"
111/10/28,"3,636,987","925,891,635",256.00,258.00,249.00,255.50,-1.00,"4,241"
111/10/31,"7,792,232","1,942,259,943",250.00,256.00,240.00,255.00,-0.50,"6,115"
