日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/07/01,"3,487,216","426,607,496",122.00,123.50,121.50,122.50,+1.00,"2,523"
110/07/02,"4,700,721","581,600,256",123.00,125.50,121.00,124.00,+1.50,"3,443"
110/07/05,"10,875,096","1,394,255,506",126.00,131.00,124.50,128.50,+4.50,"7,361"
110/07/06,"5,170,151","648,798,964",129.00,129.00,124.00,125.00,-3.50,"3,591"
110/07/07,"3,784,973","470,790,824",124.00,127.00,123.00,123.50,-1.50,"2,599"
110/07/08,"4,804,247","607,320,550",125.00,128.00,124.50,127.00,+3.50,"3,281"
110/07/09,"6,418,361","799,733,245",128.00,128.00,122.00,122.50,-4.50,"4,506"
110/07/12,"6,157,599","774,060,373",124.50,128.00,123.50,125.00,+2.50,"3,818"
110/07/13,"11,664,896","1,481,538,057",127.00,130.00,122.00,123.00,-2.00,"7,399"
110/07/14,"3,533,232","434,561,331",123.50,125.00,121.00,123.50,+0.50,"2,408"
110/07/15,"5,044,267","629,985,535",124.50,127.50,122.50,125.00,+1.50,"3,305"
110/07/16,"4,343,251","545,235,340",123.50,127.50,122.50,126.50,+1.50,"2,953"
110/07/19,"7,690,070","982,705,539",127.00,129.00,126.00,129.00,+2.50,"5,106"
110/07/20,"5,209,890","652,758,951",127.50,128.00,123.50,124.50,-4.50,"3,861"
110/07/21,"5,845,308","736,961,651",126.00,128.50,123.50,125.00,+0.50,"3,755"
110/07/22,"20,404,507","2,610,308,708",127.50,132.00,125.00,126.50,+1.50,"11,511"
110/07/23,"8,857,872","1,124,488,687",127.50,129.50,124.50,125.50,-1.00,"5,234"
110/07/26,"14,635,454","1,900,488,505",126.50,134.00,125.50,134.00,+8.50,"8,920"
110/07/27,"29,375,626","3,949,920,607",137.00,140.50,127.50,135.00,+1.00,"19,843"
110/07/28,"15,144,484","1,921,824,147",133.00,133.00,122.00,125.00,-10.00,"10,453"
110/07/29,"5,161,720","654,281,625",127.00,128.50,124.50,127.50,+2.50,"3,570"
110/07/30,"6,221,853","795,557,361",127.50,130.50,125.50,126.00,-1.50,"4,617"
