日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/09/02,"564,915","81,347,374",146.00,146.50,143.00,143.00,-2.00,600
113/09/03,"703,905","101,313,192",143.00,145.50,142.50,142.50,-0.50,643
113/09/04,"1,753,376","237,683,330",138.00,139.00,130.00,134.50,-8.00,"1,809"
113/09/05,"1,517,183","204,475,226",136.00,138.00,133.00,133.50,-1.00,"1,497"
113/09/06,"900,225","120,555,199",134.00,135.50,132.00,134.00,+0.50,878
113/09/09,"2,154,657","297,957,902",137.50,141.50,135.50,138.00,+4.00,"1,765"
113/09/10,"1,028,368","140,919,311",139.50,140.50,134.00,134.50,-3.50,"1,100"
113/09/11,"607,382","81,871,964",135.00,136.00,134.00,134.50, 0.00,613
113/09/12,"961,887","132,519,896",137.00,139.00,136.50,138.00,+3.50,757
113/09/13,"703,274","97,234,555",139.00,139.50,137.00,138.50,+0.50,675
113/09/16,"638,933","88,331,376",139.50,139.50,137.50,138.00,-0.50,692
113/09/18,"1,748,868","235,391,567",139.00,139.00,133.00,133.00,-5.00,"1,430"
113/09/19,"1,146,420","154,634,009",134.50,136.00,133.50,134.50,+1.50,960
113/09/20,"1,440,306","196,841,840",136.50,138.50,135.50,135.50,+1.00,"1,075"
113/09/23,"1,219,129","169,003,007",136.50,140.00,136.50,138.00,+2.50,"1,083"
113/09/24,"806,136","110,694,104",139.00,139.00,136.00,137.00,-1.00,657
113/09/25,"1,281,917","178,519,510",138.00,140.00,138.00,139.50,+2.50,979
113/09/26,"2,265,575","325,566,782",141.00,146.00,141.00,143.00,+3.50,"1,919"
113/09/27,"1,336,971","191,349,260",145.00,145.00,142.00,142.00,-1.00,"1,120"
113/09/30,"841,759","119,711,094",142.00,144.00,141.00,141.00,-1.00,719
