日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"336,612","23,299,076",69.80,69.80,69.00,69.00,-1.20,357
111/09/02,"343,800","23,526,788",69.10,69.20,68.00,68.00,-1.00,417
111/09/05,"343,612","23,016,253",68.00,68.00,66.50,66.60,-1.40,376
111/09/06,"272,765","18,039,294",67.00,67.20,65.50,65.80,-0.80,347
111/09/07,"419,587","27,209,724",65.30,65.70,64.50,64.50,-1.30,473
111/09/08,"265,631","17,274,083",64.70,65.80,64.50,65.80,+1.30,266
111/09/12,"213,138","14,254,698",66.40,67.20,66.20,66.90,+1.10,256
111/09/13,"193,922","13,032,339",67.40,67.90,66.90,67.00,+0.10,233
111/09/14,"318,594","20,996,383",65.10,66.80,65.00,66.30,-0.70,330
111/09/15,"275,561","18,373,960",66.30,67.30,66.30,66.40,+0.10,305
111/09/16,"245,227","16,145,419",66.00,66.40,65.50,65.90,-0.50,278
111/09/19,"223,916","14,653,834",65.40,65.90,65.20,65.30,-0.60,224
111/09/20,"170,512","11,144,388",65.50,65.90,65.20,65.20,-0.10,219
111/09/21,"215,986","14,005,952",65.10,65.40,64.60,65.10,-0.10,248
111/09/22,"303,909","19,498,587",64.70,65.00,63.40,64.70,-0.40,301
111/09/23,"273,309","17,471,031",64.50,64.90,63.60,63.80,-0.90,323
111/09/26,"698,606","42,434,592",63.00,63.00,59.10,59.60,-4.20,800
111/09/27,"471,609","28,243,892",59.60,60.80,59.10,60.80,+1.20,380
111/09/28,"610,371","35,168,697",60.30,60.30,56.50,56.80,-4.00,667
111/09/29,"479,345","27,764,165",57.20,59.00,57.10,57.60,+0.80,422
111/09/30,"334,644","19,220,900",56.90,58.70,56.10,58.60,+1.00,411
