日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/04/01,"4,704,127","460,186,176",98.50,98.70,96.70,97.80,+0.50,"3,253"
110/04/06,"10,011,757","985,909,808",98.20,99.90,97.00,97.60,-0.20,"6,078"
110/04/07,"8,755,618","845,560,519",98.00,98.00,95.80,96.90,-0.70,"5,634"
110/04/08,"24,697,178","2,571,028,961",97.40,106.50,97.30,106.50,+9.60,"10,651"
110/04/09,"27,718,674","3,211,784,896",111.00,117.00,110.00,117.00,+10.50,"8,908"
110/04/12,"33,673,329","4,045,904,654",122.00,124.00,113.00,118.00,+1.00,"18,842"
110/04/13,"19,199,990","2,325,427,217",119.50,126.50,114.00,116.50,-1.50,"11,318"
110/04/14,"16,483,321","1,842,514,711",118.00,120.00,105.50,114.50,-2.00,"10,797"
110/04/15,"20,185,836","2,471,622,739",125.50,125.50,119.50,122.00,+7.50,"12,205"
110/04/16,"11,999,095","1,466,635,359",123.00,126.00,117.50,119.50,-2.50,"8,130"
110/04/19,"7,916,226","951,902,087",119.00,123.00,117.00,122.50,+3.00,"5,055"
110/04/20,"9,747,689","1,201,191,455",122.50,126.00,119.00,122.00,-0.50,"6,111"
110/04/21,"12,166,372","1,516,697,013",122.00,128.00,120.50,124.50,+2.50,"7,473"
110/04/22,"12,579,093","1,572,286,965",128.00,130.00,119.50,120.00,-4.50,"7,709"
110/04/23,"8,225,067","1,017,652,805",121.00,127.00,119.50,126.50,+6.50,"4,824"
110/04/26,"10,860,598","1,381,535,506",130.00,131.50,124.00,125.50,-1.00,"6,736"
110/04/27,"5,915,181","728,262,396",126.00,126.50,121.50,122.00,-3.50,"4,347"
110/04/28,"4,692,108","581,050,665",123.00,126.00,121.00,125.00,+3.00,"3,014"
110/04/29,"5,109,971","621,033,631",124.50,125.50,119.50,121.00,-4.00,"3,538"
