日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/04/01,"605,180","86,060,119",141.50,143.50,140.00,142.50,+3.00,610
114/04/02,"601,131","85,187,113",143.50,143.50,140.50,141.50,-1.00,593
114/04/07,"234,330","29,877,270",127.50,127.50,127.50,127.50,-14.00,522
114/04/08,"2,168,312","257,136,330",118.00,123.00,116.00,119.00,-8.50,"2,104"
114/04/09,"2,376,806","265,419,313",117.00,117.00,107.50,107.50,-11.50,"2,290"
114/04/10,"222,875","26,299,250",118.00,118.00,118.00,118.00,+10.50,213
114/04/11,"1,371,344","161,865,320",114.50,122.00,111.50,121.50,+3.50,"1,283"
114/04/14,"1,628,008","205,569,709",125.50,129.00,124.00,125.00,+3.50,"1,460"
114/04/15,"759,953","97,801,402",127.00,130.00,126.50,130.00,+5.00,859
114/04/16,"1,223,613","159,069,275",129.00,132.00,127.50,127.50,-2.50,"1,841"
114/04/17,"989,022","124,580,388",125.00,128.00,124.00,126.00,-1.50,"1,134"
114/04/18,"297,242","37,596,455",126.00,127.50,125.50,126.00, 0.00,339
114/04/21,"518,371","63,718,602",125.50,125.50,121.50,121.50,-4.50,982
114/04/22,"442,988","53,727,439",120.00,123.00,119.50,120.50,-1.00,453
114/04/23,"423,305","52,538,057",124.00,125.00,123.00,124.50,+4.00,453
114/04/24,"539,733","67,169,001",125.00,125.50,124.00,124.00,-0.50,533
114/04/25,"502,005","63,407,475",128.00,128.00,125.50,125.50,+1.50,551
114/04/28,"412,980","52,433,996",126.50,128.00,125.50,128.00,+2.50,434
114/04/29,"895,423","115,953,194",128.00,131.50,127.50,131.50,+3.50,839
114/04/30,"640,122","83,297,643",131.50,131.50,129.00,129.50,-2.00,674
