日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/05/02,"1,479,447","247,234,254",166.00,168.50,165.00,168.50,+1.50,"2,089"
113/05/03,"2,962,481","506,116,966",170.00,173.00,168.00,168.00,-0.50,"2,506"
113/05/06,"1,303,442","218,056,283",169.00,170.00,165.00,166.00,-2.00,"5,294"
113/05/07,"1,092,165","182,219,617",166.50,168.00,166.00,167.50,+1.50,"1,313"
113/05/08,"2,032,871","344,698,177",166.50,171.50,166.00,169.50,+2.00,"1,893"
113/05/09,"1,939,166","322,759,478",168.50,169.50,164.50,165.00,-4.50,"3,933"
113/05/10,"1,348,224","220,035,613",165.00,165.50,162.00,163.50,-1.50,"1,249"
113/05/13,"637,886","104,792,221",164.00,166.00,163.00,165.00,+1.50,657
113/05/14,"1,420,932","237,156,665",164.50,168.50,164.00,168.00,+3.00,"1,609"
113/05/15,"669,823","112,470,875",167.00,169.00,167.00,167.50,-0.50,"1,216"
113/05/16,"1,322,222","221,939,495",168.50,168.50,167.00,168.00,+0.50,"1,263"
113/05/17,"1,859,422","310,739,329",167.50,169.00,165.50,166.00,-2.00,"1,691"
113/05/20,"4,647,040","762,184,488",165.00,168.00,160.00,163.00,-3.00,"4,587"
113/05/21,"3,699,959","619,928,595",163.00,169.00,163.00,169.00,+6.00,"3,247"
113/05/22,"4,430,222","763,175,711",169.00,175.00,168.00,172.50,+3.50,"6,134"
113/05/23,"3,800,451","648,539,320",173.00,175.00,168.50,169.00,-3.50,"7,638"
113/05/24,"1,865,819","316,258,829",168.50,170.50,167.50,170.50,+1.50,"3,012"
113/05/27,"3,668,956","642,256,406",171.00,178.50,171.00,173.50,+3.00,"3,235"
113/05/28,"2,018,456","354,497,672",173.50,178.00,173.00,175.00,+1.50,"6,073"
113/05/29,"5,067,569","902,128,084",177.50,182.00,173.00,176.50,+1.50,"4,317"
113/05/30,"4,060,521","726,914,760",177.00,181.00,174.50,179.00,+2.50,"6,541"
113/05/31,"5,030,220","885,445,035",180.00,180.00,173.00,175.00,-4.00,"12,282"
