日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/01/04,"867,017","605,245,926",702.00,707.00,693.00,695.00,-9.00,988
110/01/05,"706,703","489,352,947",691.00,699.00,688.00,694.00,-1.00,814
110/01/06,"1,615,126","1,124,469,737",698.00,708.00,689.00,689.00,-5.00,"1,844"
110/01/07,"1,048,973","718,686,413",695.00,695.00,682.00,683.00,-6.00,"1,173"
110/01/08,"4,402,000","3,159,606,788",690.00,737.00,686.00,735.00,+52.00,"4,244"
110/01/11,"2,378,087","1,676,974,952",725.00,729.00,695.00,707.00,-28.00,"2,402"
110/01/12,"2,637,795","1,903,758,019",711.00,739.00,708.00,712.00,+5.00,"2,500"
110/01/13,"3,733,127","2,801,631,928",727.00,763.00,722.00,763.00,+51.00,"3,815"
110/01/14,"2,927,729","2,272,344,093",768.00,794.00,765.00,767.00,+4.00,"2,692"
110/01/15,"1,119,804","861,807,112",780.00,781.00,761.00,767.00, 0.00,"1,273"
110/01/18,"1,422,952","1,105,999,238",772.00,797.00,740.00,789.00,+22.00,"1,860"
110/01/19,"1,695,700","1,366,875,804",800.00,819.00,797.00,802.00,+13.00,"1,934"
110/01/20,"3,900,877","3,218,817,954",850.00,875.00,822.00,833.00,+31.00,"3,526"
110/01/21,"4,434,402","3,918,194,116",861.00,912.00,860.00,894.00,+61.00,"4,382"
110/01/22,"2,033,421","1,792,386,839",894.00,902.00,864.00,868.00,-26.00,"2,483"
110/01/25,"1,306,221","1,114,160,348",874.00,877.00,841.00,851.00,-17.00,"1,593"
110/01/26,"1,255,238","1,057,170,136",861.00,871.00,826.00,836.00,-15.00,"1,765"
110/01/27,"696,392","589,094,717",849.00,857.00,834.00,842.00,+6.00,814
110/01/28,"1,219,684","1,021,800,835",824.00,854.00,818.00,836.00,-6.00,"1,324"
110/01/29,"1,469,833","1,226,224,058",850.00,859.00,822.00,826.00,-10.00,"1,499"
