日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/02/01,"8,284,322","967,789,665",117.00,118.00,116.00,117.00,+1.50,"6,190"
112/02/02,"7,552,022","887,742,753",118.00,118.50,116.50,118.00,+1.00,"4,318"
112/02/03,"9,115,190","1,049,208,722",117.50,117.50,114.50,114.50,-3.50,"5,327"
112/02/06,"7,562,332","869,649,963",113.50,116.50,113.50,116.00,+1.50,"5,464"
112/02/07,"10,265,939","1,216,936,065",115.00,120.00,115.00,119.50,+3.50,"5,830"
112/02/08,"10,681,551","1,292,684,938",120.50,122.50,119.00,120.00,+0.50,"6,859"
112/02/09,"6,507,772","771,943,341",119.00,121.00,117.00,117.00,-3.00,"6,075"
112/02/10,"4,858,970","569,555,353",117.50,118.00,116.00,117.00, 0.00,"2,851"
112/02/13,"3,349,535","392,923,933",117.00,118.50,116.00,117.50,+0.50,"2,125"
112/02/14,"3,973,864","472,070,454",118.00,119.50,117.00,119.00,+1.50,"2,785"
112/02/15,"4,718,252","562,580,337",119.00,120.50,118.00,119.00, 0.00,"3,608"
112/02/16,"5,022,575","606,038,905",120.00,122.00,119.50,121.00,+2.00,"3,636"
112/02/17,"4,798,993","567,709,129",119.00,120.00,117.50,117.50,-3.50,"3,974"
112/02/20,"3,926,499","458,975,571",118.00,118.50,116.50,116.50,-1.00,"3,358"
112/02/21,"4,530,009","525,927,710",117.00,117.50,115.00,116.50, 0.00,"3,278"
112/02/22,"3,773,348","438,365,656",115.50,117.50,114.50,117.50,+1.00,"2,975"
112/02/23,"11,428,965","1,380,084,711",121.00,121.50,119.50,120.50,+3.00,"6,626"
112/02/24,"7,847,535","950,429,072",122.50,124.00,118.50,119.00,-1.50,"5,386"
