日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"3,780,894","318,890,081",85.30,85.30,83.60,83.90,-2.00,"3,500"
111/09/02,"2,951,180","250,351,514",84.00,85.40,83.90,85.10,+1.20,"2,299"
111/09/05,"2,616,488","219,439,333",85.10,85.10,83.40,83.50,-1.60,"3,494"
111/09/06,"3,897,047","319,510,286",83.80,84.10,81.10,81.20,-2.30,"3,557"
111/09/07,"3,738,147","301,091,804",80.50,81.60,80.20,80.30,-0.90,"2,933"
111/09/08,"10,108,606","857,032,385",81.00,86.40,81.00,86.20,+5.90,"7,697"
111/09/12,"13,414,478","1,210,676,967",89.40,91.80,88.30,91.10,+4.90,"10,586"
111/09/13,"22,098,148","2,075,850,277",92.60,95.80,91.50,92.90,+1.80,"19,259"
111/09/14,"13,944,120","1,277,034,480",89.90,93.60,89.80,91.00,-1.90,"21,934"
111/09/15,"21,542,016","2,042,329,672",91.30,96.50,91.10,95.50,+4.50,"15,891"
111/09/16,"13,918,184","1,316,074,243",94.80,96.60,93.50,93.70,-1.80,"12,250"
111/09/19,"14,808,849","1,413,975,858",95.30,96.40,94.30,95.30,+1.60,"9,962"
111/09/20,"12,789,271","1,196,687,696",95.50,96.20,92.30,93.20,-2.10,"16,276"
111/09/21,"13,125,549","1,187,343,181",92.70,92.70,89.80,90.00,-3.20,"8,967"
111/09/22,"11,661,119","1,074,955,435",89.00,93.40,88.40,93.00,+3.00,"7,923"
111/09/23,"5,706,120","529,599,192",92.30,94.50,91.80,92.20,-0.80,"5,984"
111/09/26,"7,013,384","629,834,174",91.40,91.80,88.40,89.20,-3.00,"9,546"
111/09/27,"6,955,517","617,749,667",89.50,90.30,87.20,89.00,-0.20,"6,620"
111/09/28,"7,090,982","633,143,195",90.00,90.80,87.60,88.40,-0.60,"6,229"
111/09/29,"10,497,297","940,601,471",90.20,91.50,88.00,88.90,+0.50,"7,153"
111/09/30,"6,141,592","539,174,864",87.00,89.50,85.70,88.30,-0.60,"5,015"
