日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/04/01,"5,977,631","770,203,687",128.00,131.00,126.50,130.50,+0.50,"4,880"
111/04/06,"6,341,458","810,845,840",129.00,130.00,127.00,127.50,-3.00,"6,811"
111/04/07,"8,979,422","1,118,410,487",126.50,127.00,122.50,122.50,-5.00,"8,147"
111/04/08,"9,188,275","1,121,918,302",124.00,125.00,120.50,122.50, 0.00,"8,375"
111/04/11,"8,885,575","1,070,734,455",124.00,124.00,119.00,119.50,-3.00,"7,617"
111/04/12,"10,510,752","1,230,650,601",119.00,120.00,115.50,117.00,-2.50,"8,031"
111/04/13,"7,638,215","885,642,341",118.00,118.50,115.00,116.00,-1.00,"7,298"
111/04/14,"7,769,162","899,475,117",116.50,117.50,114.50,114.50,-1.50,"4,499"
111/04/15,"5,063,451","574,480,333",113.50,115.50,112.50,112.50,-2.00,"3,993"
111/04/18,"6,412,089","714,148,640",112.00,113.50,109.50,111.00,-1.50,"4,474"
111/04/19,"8,527,511","971,929,184",113.00,115.50,112.50,113.50,+2.50,"5,143"
111/04/20,"7,713,131","886,221,058",114.50,116.50,113.00,116.00,+2.50,"5,274"
111/04/21,"5,998,034","686,825,391",116.50,117.00,113.50,113.50,-2.50,"3,293"
111/04/22,"8,267,915","935,526,626",112.50,115.50,111.50,111.50,-2.00,"4,347"
111/04/25,"10,375,760","1,120,800,966",109.50,109.50,107.00,107.00,-4.50,"5,986"
111/04/26,"6,742,828","733,188,476",108.00,110.50,107.00,108.50,+1.50,"3,688"
111/04/27,"6,104,331","650,567,987",105.00,108.50,105.00,107.50,-1.00,"4,580"
111/04/28,"3,673,027","397,684,967",107.00,109.50,107.00,108.00,+0.50,"2,703"
111/04/29,"4,441,739","490,216,093",111.00,112.50,108.50,108.50,+0.50,"3,188"
