日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/03/01,"4,138,355","492,950,533",119.50,120.50,117.50,120.50,+1.50,"3,432"
112/03/02,"3,208,994","381,584,065",119.50,120.00,117.50,120.00,-0.50,"2,251"
112/03/03,"2,034,473","242,616,018",120.00,121.00,118.50,119.00,-1.00,"1,632"
112/03/06,"5,294,336","627,832,077",119.50,120.00,118.00,118.50,-0.50,"4,052"
112/03/07,"3,813,420","454,639,978",118.50,120.50,118.00,119.50,+1.00,"2,648"
112/03/08,"6,484,152","758,754,440",119.00,119.00,116.00,117.00,-2.50,"4,944"
112/03/09,"7,261,894","867,415,299",119.00,121.00,118.00,119.00,+2.00,"4,720"
112/03/10,"6,645,398","793,735,201",118.50,120.50,118.00,120.00,+1.00,"4,130"
112/03/13,"4,705,192","555,179,412",119.00,119.50,116.50,118.50,-1.50,"3,430"
112/03/14,"4,663,171","545,563,472",118.50,118.50,116.00,117.50,-1.00,"3,204"
112/03/15,"8,313,095","994,611,901",119.00,121.50,118.00,119.00,+1.50,"5,199"
112/03/16,"6,071,036","728,475,409",119.50,121.50,119.00,119.50,+0.50,"5,130"
112/03/17,"8,418,104","996,736,036",121.00,122.00,116.50,118.50,-1.00,"5,585"
112/03/20,"4,809,326","573,366,859",118.50,120.50,118.00,120.00,+1.50,"2,818"
112/03/21,"2,304,354","276,195,141",120.00,120.50,119.00,120.00, 0.00,"1,863"
112/03/22,"10,324,674","1,267,726,996",120.50,124.00,120.00,123.50,+3.50,"6,882"
112/03/23,"7,326,949","914,682,834",123.00,126.00,122.00,126.00,+2.50,"5,307"
112/03/24,"9,058,081","1,163,058,710",127.00,130.00,125.50,129.00,+3.00,"5,961"
112/03/27,"3,831,283","490,744,209",129.50,129.50,127.00,128.00,-1.00,"2,713"
112/03/28,"4,598,080","584,822,631",128.00,128.50,125.50,128.00, 0.00,"2,981"
112/03/29,"4,342,949","561,928,359",128.00,130.00,128.00,130.00,+2.00,"3,786"
112/03/30,"8,963,829","1,194,248,670",134.00,134.50,131.50,133.00,+3.00,"6,066"
112/03/31,"6,876,442","915,155,133",133.50,134.00,132.00,133.50,+0.50,"4,915"
