日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/08/02,"3,491,165","347,859,492",100.00,101.00,99.10,99.50,-0.50,"2,351"
110/08/03,"5,465,357","540,640,080",99.90,100.50,98.00,98.50,-1.00,"3,610"
110/08/04,"3,651,151","361,882,567",98.70,100.00,98.40,99.30,+0.80,"2,437"
110/08/05,"8,002,776","778,734,473",97.50,98.30,96.80,97.20,-2.10,"6,198"
110/08/06,"2,901,571","283,159,136",97.00,98.40,96.90,97.90,+0.70,"2,196"
110/08/09,"8,056,593","805,729,670",99.80,101.50,99.00,99.10,+1.20,"5,114"
110/08/10,"6,083,434","595,784,326",100.50,100.50,97.20,97.60,-1.50,"4,156"
110/08/11,"12,396,304","1,173,194,027",97.40,97.50,91.70,92.80,-4.80,"8,747"
110/08/12,"8,650,610","796,916,114",93.20,94.70,89.80,94.60,+1.80,"6,482"
110/08/13,"7,022,987","650,203,121",94.00,94.00,91.50,92.50,-2.10,"4,399"
110/08/16,"19,830,197","1,758,956,176",92.40,92.80,86.40,88.10,-4.40,"12,493"
110/08/17,"8,588,184","751,680,588",89.10,89.30,85.50,85.60,-2.50,"6,037"
110/08/18,"12,100,116","1,022,492,417",84.30,86.70,83.00,86.40,+0.80,"8,134"
110/08/19,"7,892,437","661,040,068",85.20,85.30,83.10,83.10,-3.30,"5,755"
110/08/20,"10,744,316","879,328,362",83.20,83.70,80.50,81.50,-1.60,"6,961"
110/08/23,"6,484,343","539,131,787",82.80,83.70,82.50,83.20,+1.70,"4,159"
110/08/24,"13,838,073","1,198,125,636",85.50,88.20,85.20,86.20,+3.00,"8,912"
110/08/25,"8,704,006","753,872,698",85.60,87.50,85.00,87.20,+1.00,"5,300"
110/08/26,"6,146,469","530,586,048",87.40,87.40,86.00,86.00,-1.20,"4,102"
110/08/27,"3,398,685","292,846,463",86.00,86.80,85.50,86.30,+0.30,"2,489"
110/08/30,"6,301,392","538,560,311",86.40,86.70,85.00,85.30,-1.00,"4,200"
110/08/31,"5,606,198","485,085,167",85.40,87.80,85.40,87.80,+2.50,"3,699"
