日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/01/04,"5,000,033","391,848,862",78.60,79.00,77.80,78.50,+0.70,"2,709"
110/01/05,"8,445,762","667,293,063",79.00,79.80,78.00,78.90,+0.40,"5,206"
110/01/06,"8,552,694","666,662,693",79.80,79.80,76.90,77.80,-1.10,"5,488"
110/01/07,"7,660,997","592,941,287",77.70,78.30,76.60,78.20,+0.40,"4,706"
110/01/08,"8,875,801","698,412,566",78.50,79.30,77.60,79.10,+0.90,"5,138"
110/01/11,"7,379,111","580,530,332",78.40,79.30,77.60,79.20,+0.10,"3,984"
110/01/12,"7,210,072","571,748,781",78.60,80.30,78.20,79.00,-0.20,"4,399"
110/01/13,"13,443,876","1,085,006,807",79.30,81.40,79.10,81.30,+2.30,"7,854"
110/01/14,"5,970,307","483,591,302",81.20,81.80,80.50,80.60,-0.70,"3,921"
110/01/15,"6,738,521","540,247,872",80.60,81.30,79.10,79.90,-0.70,"4,427"
110/01/18,"4,313,485","342,330,885",80.20,80.50,78.30,79.00,-0.90,"2,604"
110/01/19,"2,377,150","188,886,239",79.60,79.70,79.00,79.70,+0.70,"1,388"
110/01/20,"10,523,607","811,205,177",79.40,79.90,76.00,76.00,-3.70,"6,532"
110/01/21,"5,185,072","393,626,665",76.70,76.80,74.60,76.10,+0.10,"3,288"
110/01/22,"6,272,920","488,494,410",76.90,78.80,76.30,78.60,+2.50,"3,481"
110/01/25,"9,645,621","773,052,545",78.60,80.90,78.20,80.60,+2.00,"5,599"
110/01/26,"5,053,505","405,968,756",80.90,81.30,79.50,79.60,-1.00,"3,260"
110/01/27,"5,181,031","416,965,838",80.90,81.40,79.60,80.20,+0.60,"2,998"
110/01/28,"7,217,503","578,246,535",79.00,81.50,78.80,78.90,-1.30,"4,347"
110/01/29,"4,886,060","389,180,049",80.00,80.60,78.50,78.90, 0.00,"3,100"
