日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/06/03,"8,175,732","706,692,761",86.20,87.50,85.50,86.50,+0.30,"4,975"
113/06/04,"4,651,222","400,113,222",85.50,86.70,85.50,86.00,-0.50,"3,503"
113/06/05,"3,864,273","333,721,357",85.60,87.00,85.60,86.20,+0.20,"3,317"
113/06/06,"3,289,749","286,107,891",86.90,87.50,86.20,86.90,+0.70,"2,628"
113/06/07,"3,171,008","273,827,201",87.00,87.20,85.80,86.30,-0.60,"2,291"
113/06/11,"4,512,549","386,946,051",85.50,86.50,84.80,86.00,-0.30,"3,423"
113/06/12,"2,211,749","190,232,790",85.90,86.90,85.60,85.60,-0.40,"2,217"
113/06/13,"2,701,907","232,761,110",85.80,86.60,85.80,86.10,+0.50,"1,893"
113/06/14,"2,356,321","202,723,554",86.10,86.40,85.50,86.20,+0.10,"1,897"
113/06/17,"2,928,201","253,607,538",86.30,87.20,85.90,86.30,+0.10,"2,474"
113/06/18,"5,860,100","514,125,118",86.90,88.50,86.40,88.40,+2.10,"3,739"
113/06/19,"3,975,459","354,539,170",88.50,89.70,88.20,89.00,+0.60,"3,556"
113/06/20,"3,556,629","318,322,884",89.10,89.80,88.20,89.80,+0.80,"2,931"
113/06/21,"8,914,351","782,982,542",89.70,89.70,87.40,87.40,-2.40,"5,713"
113/06/24,"3,184,987","280,701,543",87.40,88.60,86.60,88.50,+1.10,"2,931"
113/06/25,"5,494,909","490,495,947",89.10,90.00,87.30,90.00,+1.50,"4,006"
113/06/26,"3,524,216","312,905,256",89.20,89.80,88.10,88.10,-1.90,"6,113"
113/06/27,"8,606,570","763,866,147",87.10,90.00,86.50,89.70,+1.60,"7,246"
113/06/28,"8,518,532","765,808,451",89.00,90.40,88.50,89.80,+0.10,"5,577"
