日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/11/01,"16,526,210","1,211,864,315",71.60,74.90,71.60,74.10,+2.50,"17,504"
112/11/02,"11,928,344","872,962,952",75.30,75.60,71.80,72.80,-1.30,"21,508"
112/11/03,"13,100,562","932,762,025",72.80,72.90,70.00,70.90,-1.90,"19,549"
112/11/06,"7,290,625","530,311,728",72.00,74.10,71.30,72.90,+2.00,"7,180"
112/11/07,"6,164,466","453,832,607",73.00,74.30,72.20,74.20,+1.30,"5,820"
112/11/08,"6,110,830","456,568,909",74.10,75.40,73.50,74.60,+0.40,"5,418"
112/11/09,"5,552,937","408,398,482",74.50,74.70,72.60,73.50,-1.10,"5,310"
112/11/10,"5,644,474","406,062,594",72.10,72.80,71.00,72.20,-1.30,"4,231"
112/11/13,"9,225,424","664,056,573",75.50,75.50,70.60,71.10,-1.10,"6,721"
112/11/14,"5,963,302","422,462,851",71.00,72.00,70.40,70.70,-0.40,"4,991"
112/11/15,"8,746,858","609,523,709",71.20,71.50,68.80,69.50,-1.20,"6,903"
112/11/16,"7,266,003","505,707,145",69.50,70.30,69.00,69.60,+0.10,"5,653"
112/11/17,"17,437,740","1,261,102,933",71.50,74.70,70.60,71.20,+1.60,"12,926"
112/11/20,"9,283,599","659,060,085",71.50,72.50,70.00,71.40,+0.20,"6,135"
112/11/21,"9,434,158","678,534,866",72.00,73.50,71.10,71.70,+0.30,"5,855"
112/11/22,"5,274,403","380,040,003",72.10,72.50,71.50,72.50,+0.80,"3,744"
112/11/23,"6,333,475","454,975,448",72.50,72.60,71.30,71.90,-0.60,"5,090"
112/11/24,"7,630,682","553,033,674",71.90,73.50,71.40,73.50,+1.60,"4,102"
112/11/27,"6,780,175","496,736,859",72.90,74.00,72.30,74.00,+0.50,"4,220"
112/11/28,"10,885,691","812,301,618",74.00,75.10,73.60,75.10,+1.10,"6,678"
112/11/29,"8,243,283","622,885,480",75.10,76.50,74.60,76.50,+1.40,"5,539"
112/11/30,"18,029,237","1,387,941,944",76.40,77.60,74.70,77.60,+1.10,"6,296"
