日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/01/03,"2,199,656","105,254,254",48.10,48.20,47.60,47.85,-0.25,"1,721"
112/01/04,"2,009,588","95,482,170",48.10,48.10,47.30,47.55,-0.30,"1,581"
112/01/05,"2,105,271","100,431,701",47.80,48.05,47.50,47.80,+0.25,"1,381"
112/01/06,"1,038,448","49,483,045",47.80,47.80,47.50,47.60,-0.20,946
112/01/09,"4,285,558","205,535,408",47.90,48.20,47.70,48.20,+0.60,"2,629"
112/01/10,"2,843,901","136,415,787",48.30,48.30,47.80,48.00,-0.20,"2,059"
112/01/11,"3,154,061","149,862,983",48.00,48.00,47.35,47.40,-0.60,"2,671"
112/01/12,"3,177,277","149,963,513",47.45,47.55,47.10,47.10,-0.30,"2,071"
112/01/13,"2,327,339","109,990,497",47.30,47.60,47.05,47.25,+0.15,"1,530"
112/01/16,"1,412,411","66,717,112",47.25,47.45,47.10,47.20,-0.05,"1,109"
112/01/17,"2,356,745","111,570,600",47.35,47.50,47.15,47.50,+0.30,"1,649"
112/01/30,"5,386,387","259,011,372",47.90,48.40,47.75,48.25,+0.75,"3,235"
112/01/31,"5,684,307","272,311,467",48.35,48.35,47.60,47.70,-0.55,"2,965"
