日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/02/03,"3,728,556","264,200,893",70.80,71.50,70.50,70.60,-0.40,"3,047"
114/02/04,"3,834,309","270,189,683",71.10,71.60,69.90,69.90,-0.70,"3,565"
114/02/05,"2,760,789","195,159,095",70.80,72.20,70.00,70.30,+0.40,"2,330"
114/02/06,"1,766,316","125,438,046",70.70,71.50,70.40,71.00,+0.70,"1,364"
114/02/07,"1,753,421","123,303,186",70.70,70.90,70.10,70.10,-0.90,"1,443"
114/02/10,"2,469,225","171,533,849",70.00,70.50,69.00,69.00,-1.10,"2,318"
114/02/11,"2,596,415","179,306,715",69.70,70.00,68.50,68.50,-0.50,"2,274"
114/02/12,"2,683,345","184,239,501",69.40,69.70,68.30,68.30,-0.20,"2,378"
114/02/13,"2,716,719","187,019,197",68.80,69.30,68.30,68.80,+0.50,"2,017"
114/02/14,"1,915,070","131,412,472",69.30,69.30,68.40,68.40,-0.40,"1,798"
114/02/17,"1,819,603","125,924,021",69.10,70.00,68.80,68.80,+0.40,"1,915"
114/02/18,"2,674,878","184,128,472",68.90,69.30,68.30,68.90,+0.10,"2,246"
114/02/19,"3,924,889","274,052,277",69.10,70.40,69.10,69.60,+0.70,"2,958"
114/02/20,"2,195,303","153,734,816",69.80,70.50,69.70,69.90,+0.30,"1,789"
114/02/21,"3,564,245","254,097,819",70.20,71.80,70.10,71.50,+1.60,"2,530"
114/02/24,"3,413,533","241,053,951",71.00,71.10,70.40,70.40,-1.10,"2,978"
114/02/25,"3,237,933","229,371,659",70.00,71.60,70.00,70.60,+0.20,"2,383"
114/02/26,"5,204,064","369,760,819",70.60,71.70,70.40,71.00,+0.40,"3,360"
114/02/27,"6,788,664","484,372,809",71.00,71.90,71.00,71.00, 0.00,"3,405"
