日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/08/01,"2,830,449","142,158,314",50.40,50.50,50.00,50.40, 0.00,"1,878"
112/08/02,"5,695,822","283,556,737",50.40,50.40,49.50,49.95,-0.45,"3,684"
112/08/04,"5,467,268","272,632,787",49.75,50.30,49.50,49.95, 0.00,"3,391"
112/08/07,"3,995,604","201,496,254",49.95,51.00,49.90,51.00,+1.05,"2,536"
112/08/08,"4,535,062","229,980,177",50.90,51.00,50.30,51.00, 0.00,"2,742"
112/08/09,"4,047,275","205,501,718",50.80,51.20,50.30,51.20,+0.20,"2,316"
112/08/10,"6,336,250","321,811,658",51.10,51.50,50.20,51.50,+0.30,"3,624"
112/08/11,"3,874,939","198,690,712",51.00,51.60,50.90,51.50, 0.00,"2,401"
112/08/14,"7,416,264","382,433,773",51.00,52.00,50.60,52.00,+0.50,"3,403"
112/08/15,"7,904,356","414,501,667",51.90,53.00,51.80,52.20,+0.20,"4,234"
112/08/16,"5,004,737","261,485,410",51.80,52.60,51.70,52.50,+0.30,"3,057"
112/08/17,"4,992,506","261,468,180",52.00,52.80,51.90,52.80,+0.30,"3,035"
112/08/18,"4,767,999","253,944,629",52.80,53.70,52.70,53.70,+0.90,"3,044"
112/08/21,"4,350,884","234,306,469",53.80,54.30,53.30,54.00,+0.30,"3,130"
112/08/22,"3,997,438","214,954,695",54.30,54.30,53.30,54.00, 0.00,"2,911"
112/08/23,"9,657,228","526,683,925",54.00,55.50,53.70,55.50,+1.50,"4,415"
112/08/24,"6,515,421","350,973,114",55.60,55.60,53.10,53.40,-2.10,"4,724"
112/08/25,"6,669,750","363,245,213",53.90,55.00,53.70,54.70,+1.30,"3,756"
112/08/28,"3,994,281","215,290,839",54.60,54.60,53.50,54.00,-0.70,"4,232"
112/08/29,"3,883,665","207,199,165",53.80,53.80,52.80,53.80,-0.20,"2,846"
112/08/30,"3,336,627","178,462,061",53.60,53.80,53.20,53.70,-0.10,"2,532"
112/08/31,"7,198,655","392,548,367",53.70,54.90,53.40,54.90,+1.20,"2,956"
