日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/12/01,"343,177","21,470,541",62.70,62.80,62.30,62.40,-0.10,293
112/12/04,"275,509","17,255,179",62.50,62.90,62.40,62.50,+0.10,213
112/12/05,"176,048","10,968,872",62.50,62.50,62.10,62.30,-0.20,132
112/12/06,"167,897","10,466,077",62.30,62.50,62.20,62.50,+0.20,120
112/12/07,"237,541","14,790,857",62.10,62.50,62.10,62.30,-0.20,171
112/12/08,"608,850","37,720,083",62.10,62.50,61.80,61.80,-0.50,312
112/12/11,"258,642","15,932,782",61.80,61.90,61.40,61.70,-0.10,225
112/12/12,"506,915","31,128,305",61.70,61.80,61.20,61.30,-0.40,270
112/12/13,"228,102","14,012,289",61.60,61.70,61.10,61.50,+0.20,156
112/12/14,"496,081","30,580,030",61.60,61.90,61.30,61.70,+0.20,309
112/12/15,"384,842","23,825,649",61.90,62.10,61.60,62.10,+0.40,217
112/12/18,"236,136","14,581,658",62.00,62.10,61.50,61.70,-0.40,152
112/12/19,"109,326","6,731,700",61.70,61.90,61.40,61.60,-0.10,86
112/12/20,"194,206","11,983,035",61.90,61.90,61.60,61.70,+0.10,158
112/12/21,"196,966","12,128,425",61.50,61.70,61.40,61.60,-0.10,104
112/12/22,"146,756","9,039,769",61.70,61.70,61.50,61.60, 0.00,116
112/12/25,"149,067","9,183,620",61.60,61.80,61.50,61.70,+0.10,78
112/12/26,"220,332","13,657,894",61.70,62.30,61.70,62.30,+0.60,141
112/12/27,"373,226","23,222,558",62.20,62.60,61.80,62.20,-0.10,214
112/12/28,"202,513","12,634,319",62.20,62.60,62.10,62.60,+0.40,125
112/12/29,"217,510","13,593,378",62.20,62.70,62.20,62.70,+0.10,206
