日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,"361,485","20,760,402",57.50,57.70,56.90,57.70, 0.00,194
110/12/02,"193,037","11,102,352",57.60,57.70,57.30,57.40,-0.30,129
110/12/03,"480,727","27,474,620",57.50,57.50,56.80,57.10,-0.30,224
110/12/06,"201,819","11,488,131",57.00,57.10,56.80,56.90,-0.20,160
110/12/07,"143,809","8,189,239",57.50,57.50,56.80,56.90, 0.00,122
110/12/08,"274,462","15,678,495",57.20,57.40,56.90,57.40,+0.50,183
110/12/09,"254,225","14,603,215",57.60,57.60,57.20,57.50,+0.10,177
110/12/10,"152,421","8,743,778",57.30,57.50,57.20,57.30,-0.20,120
110/12/13,"335,308","19,217,389",57.30,57.60,57.20,57.20,-0.10,249
110/12/14,"295,141","16,888,780",57.30,57.50,57.00,57.00,-0.20,225
110/12/15,"215,437","12,264,059",56.90,57.10,56.80,56.80,-0.20,182
110/12/16,"266,257","15,167,200",57.00,57.10,56.80,56.90,+0.10,207
110/12/17,"358,284","20,328,777",56.90,57.00,56.60,56.70,-0.20,435
110/12/20,"146,775","8,327,612",56.70,56.90,56.60,56.80,+0.10,123
110/12/21,"142,178","8,093,216",57.10,57.10,56.70,57.00,+0.20,132
110/12/22,"444,030","25,314,759",56.90,57.20,56.90,57.00, 0.00,158
110/12/23,"248,811","14,169,107",57.10,57.20,56.80,56.90,-0.10,298
110/12/24,"154,603","8,802,394",56.90,57.10,56.80,57.00,+0.10,130
110/12/27,"203,878","11,640,840",57.00,57.20,57.00,57.10,+0.10,155
110/12/28,"199,942","11,392,996",57.10,57.20,56.90,56.90,-0.20,169
110/12/29,"516,591","29,472,654",57.10,57.40,56.90,57.10,+0.20,262
110/12/30,"1,237,666","71,891,017",57.10,58.90,57.10,58.50,+1.40,875
