日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/05/03,"3,784,733","237,311,844",65.00,65.80,61.20,61.80,-3.00,"2,746"
110/05/04,"3,310,660","202,626,266",62.20,63.00,59.70,61.00,-0.80,"2,033"
110/05/05,"1,329,284","80,769,551",61.50,61.80,60.00,60.00,-1.00,"1,013"
110/05/06,"1,252,851","75,155,604",60.40,61.00,59.10,59.40,-0.60,907
110/05/07,"824,827","50,000,451",60.00,61.00,59.80,60.70,+1.30,584
110/05/10,"1,151,485","68,291,412",61.20,61.50,60.40,60.90,+0.20,610
110/05/11,"2,162,470","127,993,020",60.50,60.50,58.20,58.30,-2.60,"1,447"
110/05/12,"2,850,701","159,971,352",58.00,58.40,54.00,56.50,-1.80,"1,899"
110/05/13,"1,415,323","78,870,324",55.90,56.90,54.50,56.20,-0.30,926
110/05/14,"942,952","53,143,875",57.00,57.30,55.80,55.90,-0.30,700
110/05/17,"1,743,154","92,584,213",51.10,54.80,51.00,52.70,-3.20,"1,152"
110/05/18,"887,397","48,588,753",53.30,55.50,53.30,55.30,+2.60,646
110/05/19,"489,278","27,253,854",55.40,56.40,55.30,56.00,+0.70,355
110/05/20,"809,504","44,792,510",56.30,56.30,55.10,55.60,-0.40,509
110/05/21,"508,598","28,466,382",55.90,56.30,55.70,56.10,+0.50,319
110/05/24,"353,403","19,926,130",56.00,56.70,55.70,56.40,+0.30,270
110/05/25,"592,308","33,701,005",56.80,57.30,56.40,56.70,+0.30,434
110/05/26,"674,605","38,361,412",57.10,57.50,56.50,56.60,-0.10,448
110/05/27,"344,041","19,429,710",56.60,56.90,56.00,56.90,+0.30,230
110/05/28,"399,444","22,785,712",56.90,57.20,56.90,57.10,+0.20,292
110/05/31,"400,038","22,878,251",57.10,57.40,57.00,57.30,+0.20,275
