日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/05/02,"33,786,124","540,991,005",16.00,16.25,15.90,15.95,+0.20,"8,817"
114/05/05,"39,294,355","613,525,185",16.10,16.10,15.25,15.45,-0.50,"10,242"
114/05/06,"24,682,554","384,500,853",15.30,15.80,15.25,15.70,+0.25,"7,483"
114/05/07,"17,189,397","267,921,276",15.75,15.80,15.45,15.55,-0.15,"4,839"
114/05/08,"44,805,514","709,095,451",15.85,16.20,15.60,15.60,+0.05,"12,467"
114/05/09,"18,271,060","284,607,408",15.80,15.85,15.40,15.55,-0.05,"6,587"
114/05/12,"76,003,127","1,233,043,832",15.80,16.65,15.75,16.55,+1.00,"22,117"
114/05/13,"206,408,288","3,641,098,587",17.10,18.20,16.80,17.90,+1.35,"50,190"
114/05/14,"151,885,981","2,746,777,191",17.85,18.35,17.70,18.15,+0.25,"38,678"
114/05/15,"134,611,568","2,468,870,683",18.45,18.90,17.90,18.10,-0.05,"33,782"
114/05/16,"49,038,144","881,834,077",18.10,18.20,17.80,17.95,-0.15,"13,887"
114/05/19,"38,023,884","679,193,789",17.95,18.15,17.70,17.75,-0.20,"10,381"
114/05/20,"120,117,574","2,214,382,485",18.15,18.80,17.95,18.55,+0.80,"30,837"
114/05/21,"76,924,224","1,412,658,768",18.60,18.70,18.10,18.15,-0.40,"20,757"
114/05/22,"49,671,190","886,788,594",18.10,18.15,17.70,17.85,-0.30,"15,194"
114/05/23,"25,656,051","459,197,761",17.95,18.10,17.75,17.75,-0.10,"7,703"
